D0,INLANDAUSLAND,WAEHRUNG,BANKENGRUPPE,date,value
TOT1,T,T,A40,2014-11-01,2438857
TOT1,T,T,A40,2014-12-01,2452705
TOT1,T,T,A40,2015-01-01,2512250
TOT1,T,T,A40,2015-02-01,2543406
TOT1,T,T,A40,2015-03-01,2531423
TOT1,T,T,A40,2015-04-01,2570619
TOT1,T,T,A40,2015-05-01,2537305
TOT1,T,T,A40,2015-06-01,2501001
TOT1,T,T,A40,2015-07-01,2519979
TOT1,T,T,A40,2015-08-01,2527701
TOT1,T,T,A40,2015-09-01,2528207
TOT1,T,T,A40,2015-10-01,2538946
TOT1,T,T,A40,2015-11-01,2566639.7403196977
TOT1,T,T,A40,2015-12-01,2510535.345939478
TOT1,T,T,A40,2016-01-01,2564699.4202395836
TOT1,T,T,A40,2016-02-01,2490349.1732123788
TOT1,T,T,A40,2016-03-01,2477725.820253346
TOT1,T,T,A40,2016-04-01,2492491.828751941
TOT1,T,T,A40,2016-05-01,2500985.6664500753
TOT1,T,T,A40,2016-06-01,2515722.1243398217
TOT1,T,T,A40,2016-07-01,2508863.446374357
TOT1,T,T,A40,2016-08-01,2518497.3628489417
TOT1,T,T,A40,2016-09-01,2528529.2577128387
TOT1,T,T,A40,2016-10-01,2527015.77115273
TOT1,T,T,A40,2016-11-01,2611284.8048167746
TOT1,T,T,A40,2016-12-01,2582043.258644258
TOT1,T,T,A40,2017-01-01,2565650.4245816744
TOT1,T,T,A40,2017-02-01,2594154.328680715
TOT1,T,T,A40,2017-03-01,2584997.86064301
TOT1,T,T,A40,2017-04-01,2599264.814390049
TOT1,T,T,A40,2017-05-01,2606362.629587004
TOT1,T,T,A40,2017-06-01,2620313.6605286677
TOT1,T,T,A40,2017-07-01,2641128.478844864
TOT1,T,T,A40,2017-08-01,2622016.4831643966
TOT1,T,T,A40,2017-09-01,2614652.833831038
TOT1,T,T,A40,2017-10-01,2634252.648012616
TOT1,T,T,A40,2017-11-01,2636947.892565946
TOT1,T,T,A40,2017-12-01,2625514.915256572
TOT1,T,T,A40,2018-01-01,2650207.52279294
TOT1,T,T,A40,2018-02-01,2642765.2105247932
TOT1,T,T,A40,2018-03-01,2653511.692184079
TOT1,T,T,A40,2018-04-01,2708442.475099495
TOT1,T,T,A40,2018-05-01,2711705.163779534
TOT1,T,T,A40,2018-06-01,2673379.2887609657
TOT1,T,T,A40,2018-07-01,2676584.3251778577
TOT1,T,T,A40,2018-08-01,2662983.66893936
TOT1,T,T,A40,2018-09-01,2636084.643020225
TOT1,T,T,A40,2018-10-01,2670284.461894072
TOT1,T,T,A40,2018-11-01,2667001.619381312
TOT1,T,T,A40,2018-12-01,2649036.643867081
TOT1,T,T,A40,2019-01-01,2689415.118610207
TOT1,T,T,A40,2019-02-01,2690841.536507293
TOT1,T,T,A40,2019-03-01,2673423.210592277
TOT1,T,T,A40,2019-04-01,2709938.670678942
TOT1,T,T,A40,2019-05-01,2686419.852177668
TOT1,T,T,A40,2019-06-01,2667621.736196253
TOT1,T,T,A40,2019-07-01,2684902.7690343363
TOT1,T,T,A40,2019-08-01,2701928.261873003
TOT1,T,T,A40,2019-09-01,2713890.107227065
TOT1,T,T,A40,2019-10-01,2713652.936586902
TOT1,T,T,A40,2019-11-01,2770854.793544817
TOT1,T,T,A40,2019-12-01,2735366.413516526
TOT1,T,T,A40,2020-01-01,2756745.816325936
TOT1,T,T,A40,2020-02-01,2802969.611215757
TOT1,T,T,A40,2020-03-01,2864257.9816478323
TOT1,T,T,A40,2020-04-01,2949197.6433051857
TOT1,T,T,A40,2020-05-01,2951450.107772411
TOT1,T,T,A40,2020-06-01,2925032.2475759923
TOT1,T,T,A40,2020-07-01,2966660.022355827
TOT1,T,T,A40,2020-08-01,2960427.81377062
TOT1,T,T,A40,2020-09-01,2957804.6311637703
TOT1,T,T,A40,2020-10-01,2964077.203724531
TOT1,T,T,A40,2020-11-01,2969272.3563839886
TOT1,T,T,A40,2020-12-01,2930610.354789335
TOT1,T,T,A40,2021-01-01,2989199.50139741
TOT1,T,T,A40,2021-02-01,3029985.846829264
TOT1,T,T,A40,2021-03-01,3055226.680244766
TOT1,T,T,A40,2021-04-01,3028540.102507559
TOT1,T,T,A40,2021-05-01,3030140.742182373
TOT1,T,T,A40,2021-06-01,3039891.71172913
TOT1,T,T,A40,2021-07-01,3029869.2820377066
TOT1,T,T,A40,2021-08-01,3051758.336379485
TOT1,T,T,A40,2021-09-01,3065872.377246553
TOT1,T,T,A40,2021-10-01,3065069.7514830213
TOT1,T,T,A40,2021-11-01,3085858.298375054
TOT1,T,T,A40,2021-12-01,3052463.905690289
TOT1,T,T,A40,2022-01-01,3108441.900478952
TOT1,T,T,A40,2022-02-01,3122982.2410693974
TOT1,T,T,A40,2022-03-01,3130783.68123301
TOT1,T,T,A40,2022-04-01,3194795.4918859256
TOT1,T,T,A40,2022-05-01,3171564.932759696
TOT1,T,T,A40,2022-06-01,3127088.123182164
TOT1,T,T,A40,2022-07-01,3130470.815885676
TOT1,T,T,A40,2022-08-01,3141735.381977248
TOT1,T,T,A40,2022-09-01,3108623.827247158
TOT1,T,T,A40,2022-10-01,3098660.973176728
TOT1,T,T,A40,2022-11-01,3074673.537305433
TOT1,T,T,A40,2022-12-01,2978808.9704677793
TOT1,T,T,A40,2023-01-01,3026369.59198947
TOT1,T,T,A40,2023-02-01,3009451.4092201786
TOT1,T,T,A40,2023-03-01,3014540.2010187507
TOT1,T,T,A40,2023-04-01,3007029.6604092433
TOT1,T,T,A40,2023-05-01,3017555.887218966
TOT1,T,T,A40,2023-06-01,2924440.40477264
TOT1,T,T,A40,2023-07-01,2903755.057061203
TOT1,T,T,A40,2023-08-01,2894333.933811912
TOT1,T,T,A40,2023-09-01,2917435.656130591
TOT1,T,T,A40,2023-10-01,2907598.492010595
TOT1,T,T,A40,2023-11-01,2892206.527539324
TOT1,T,T,A40,2023-12-01,2848563.725575341
TOT1,T,T,A40,2024-01-01,2877088.74453085
TOT1,T,T,A40,2024-02-01,2897424.768803165
TOT1,T,T,A40,2024-03-01,2922485.143678038
TOT1,T,T,A40,2024-04-01,2949600.585185752
TOT1,T,T,A40,2024-05-01,2904404.4901231686
TOT1,T,T,A40,2024-06-01,2849724.846605485
TOT1,T,T,A40,2024-07-01,2864885.657567193
TOT1,T,T,A40,2024-08-01,2870569.4182765908
TOT1,T,T,A40,2024-09-01,2854029.61907891
TOT1,T,T,A40,2024-10-01,2907842.263513927
TOT1,T,T,A40,2024-11-01,2934366.319295588
TOT1,T,T,A40,2024-12-01,2886338.6124233077
TOT1,T,T,A40,2025-01-01,2914814.4300266947
TOT1,T,T,A40,2025-02-01,2922804.1049252683
TOT1,T,T,A40,2025-03-01,2896183.7099522
TOT1,T,T,A40,2025-04-01,2937637.715880371
TOT1,T,T,A40,2025-05-01,2922306.1438486353
TOT1,T,T,A40,2025-06-01,2871417.400097936
TOT1,T,T,A40,2025-07-01,2922651.600711185
TOT1,T,T,A40,2025-08-01,2922297.280291522
TOT1,T,T,A40,2025-09-01,2899932.057910932
TOT1,T,T,A40,2025-10-01,2950655.486341548
TOT1,T,T,A40,2025-11-01,2959822.9135537627
TOT1,T,T,A40,2025-12-01,2906409.738307449
TOT1,T,T,A40,2026-01-01,2987740.368577039
TOT1,T,T,A40,2026-02-01,2979211.231104325
TOT1,T,T,A40,2026-03-01,2990482.3482716857
TOT1,T,T,A40,2026-04-01,2987432.951491242
TOT1,T,T,A40,2026-05-01,3001775.3027477744
TOT1,T,T,A40,2026-06-01,2992954.0684906817
TOT1,T,T,G15,1987-12-01,341845
TOT1,T,T,G15,1988-01-01,346518
TOT1,T,T,G15,1988-02-01,348799
TOT1,T,T,G15,1988-03-01,347694
TOT1,T,T,G15,1988-04-01,341961
TOT1,T,T,G15,1988-05-01,351343
TOT1,T,T,G15,1988-06-01,355361
TOT1,T,T,G15,1988-07-01,350294
TOT1,T,T,G15,1988-08-01,351801
TOT1,T,T,G15,1988-09-01,354075
TOT1,T,T,G15,1988-10-01,350768
TOT1,T,T,G15,1988-11-01,358718
TOT1,T,T,G15,1988-12-01,355901
TOT1,T,T,G15,1989-01-01,363969
TOT1,T,T,G15,1989-02-01,361761
TOT1,T,T,G15,1989-03-01,363530
TOT1,T,T,G15,1989-04-01,366948
TOT1,T,T,G15,1989-05-01,373570
TOT1,T,T,G15,1989-06-01,368656
TOT1,T,T,G15,1989-07-01,364092
TOT1,T,T,G15,1989-08-01,369221
TOT1,T,T,G15,1989-09-01,368979
TOT1,T,T,G15,1989-10-01,374369
TOT1,T,T,G15,1989-11-01,384753
TOT1,T,T,G15,1989-12-01,376133
TOT1,T,T,G15,1990-01-01,385989
TOT1,T,T,G15,1990-02-01,385603
TOT1,T,T,G15,1990-03-01,389664
TOT1,T,T,G15,1990-04-01,393820
TOT1,T,T,G15,1990-05-01,393331
TOT1,T,T,G15,1990-06-01,392017
TOT1,T,T,G15,1990-07-01,395851
TOT1,T,T,G15,1990-08-01,393614
TOT1,T,T,G15,1990-09-01,398144
TOT1,T,T,G15,1990-10-01,399957
TOT1,T,T,G15,1990-11-01,399508
TOT1,T,T,G15,1990-12-01,375035
TOT1,T,T,G15,1991-01-01,382851
TOT1,T,T,G15,1991-02-01,388076
TOT1,T,T,G15,1991-03-01,392053
TOT1,T,T,G15,1991-04-01,391490
TOT1,T,T,G15,1991-05-01,387511
TOT1,T,T,G15,1991-06-01,391816
TOT1,T,T,G15,1991-07-01,387373
TOT1,T,T,G15,1991-08-01,383539
TOT1,T,T,G15,1991-09-01,388419
TOT1,T,T,G15,1991-10-01,389060
TOT1,T,T,G15,1991-11-01,394343
TOT1,T,T,G15,1991-12-01,385726
TOT1,T,T,G15,1992-01-01,391165
TOT1,T,T,G15,1992-02-01,389608
TOT1,T,T,G15,1992-03-01,389822
TOT1,T,T,G15,1992-04-01,394678
TOT1,T,T,G15,1992-05-01,397296
TOT1,T,T,G15,1992-06-01,394300
TOT1,T,T,G15,1992-07-01,396008
TOT1,T,T,G15,1992-08-01,392124
TOT1,T,T,G15,1992-09-01,400882
TOT1,T,T,G15,1992-10-01,405882
TOT1,T,T,G15,1992-11-01,420799
TOT1,T,T,G15,1992-12-01,405103
TOT1,T,T,G15,1993-01-01,407555
TOT1,T,T,G15,1993-02-01,407938
TOT1,T,T,G15,1993-03-01,407584
TOT1,T,T,G15,1993-04-01,403830
TOT1,T,T,G15,1993-05-01,408469
TOT1,T,T,G15,1993-06-01,415113
TOT1,T,T,G15,1993-07-01,411980
TOT1,T,T,G15,1993-08-01,411217
TOT1,T,T,G15,1993-09-01,414537
TOT1,T,T,G15,1993-10-01,427636
TOT1,T,T,G15,1993-11-01,435974
TOT1,T,T,G15,1993-12-01,440507
TOT1,T,T,G15,1994-01-01,445146
TOT1,T,T,G15,1994-02-01,452171
TOT1,T,T,G15,1994-03-01,461416
TOT1,T,T,G15,1994-04-01,464613
TOT1,T,T,G15,1994-05-01,462859
TOT1,T,T,G15,1994-06-01,463074
TOT1,T,T,G15,1994-07-01,472357
TOT1,T,T,G15,1994-08-01,464792
TOT1,T,T,G15,1994-09-01,468019
TOT1,T,T,G15,1994-10-01,468681
TOT1,T,T,G15,1994-11-01,480834
TOT1,T,T,G15,1994-12-01,469894
TOT1,T,T,G15,1995-01-01,479222
TOT1,T,T,G15,1995-02-01,474361
TOT1,T,T,G15,1995-03-01,478446
TOT1,T,T,G15,1995-04-01,474601
TOT1,T,T,G15,1995-05-01,470867
TOT1,T,T,G15,1995-06-01,471840
TOT1,T,T,G15,1995-07-01,473551
TOT1,T,T,G15,1995-08-01,474988
TOT1,T,T,G15,1995-09-01,472817
TOT1,T,T,G15,1995-10-01,467282
TOT1,T,T,G15,1995-11-01,484649
TOT1,T,T,G15,1995-12-01,485102
TOT1,T,T,G15,1996-01-01,504613
TOT1,T,T,G15,1996-02-01,499149
TOT1,T,T,G15,1996-03-01,506645
TOT1,T,T,G15,1996-04-01,526150
TOT1,T,T,G15,1996-05-01,528683
TOT1,T,T,G15,1996-06-01,540756
TOT1,T,T,G15,1996-07-01,536040
TOT1,T,T,G15,1996-08-01,523733
TOT1,T,T,G15,1996-09-01,544369
TOT1,T,T,G15,1996-10-01,544799
TOT1,T,T,G15,1996-11-01,565403
TOT1,T,T,G15,1996-12-01,585724
TOT1,T,T,G15,1997-01-01,643665
TOT1,T,T,G15,1997-02-01,650392
TOT1,T,T,G15,1997-03-01,636745
TOT1,T,T,G15,1997-04-01,644944
TOT1,T,T,G15,1997-05-01,654452
TOT1,T,T,G15,1997-06-01,669149
TOT1,T,T,G15,1997-07-01,702343
TOT1,T,T,G15,1997-08-01,663964
TOT1,T,T,G15,1997-09-01,665567
TOT1,T,T,G15,1997-10-01,665796
TOT1,T,T,G15,1997-11-01,677655
TOT1,T,T,G15,1997-12-01,709156
TOT1,T,T,G15,1998-01-01,705776
TOT1,T,T,G15,1998-02-01,699430
TOT1,T,T,G15,1998-03-01,747064
TOT1,T,T,G15,1998-04-01,720626
TOT1,T,T,G15,1998-05-01,744407
TOT1,T,T,G15,1998-06-01,796257
TOT1,T,T,G15,1998-07-01,796687
TOT1,T,T,G15,1998-08-01,788515
TOT1,T,T,G15,1998-09-01,770385
TOT1,T,T,G15,1998-10-01,802911
TOT1,T,T,G15,1998-11-01,795982
TOT1,T,T,G15,1998-12-01,759200
TOT1,T,T,G15,1999-01-01,796141
TOT1,T,T,G15,1999-02-01,791018
TOT1,T,T,G15,1999-03-01,818270
TOT1,T,T,G15,1999-04-01,836793
TOT1,T,T,G15,1999-05-01,874657
TOT1,T,T,G15,1999-06-01,887932
TOT1,T,T,G15,1999-07-01,875476
TOT1,T,T,G15,1999-08-01,864565
TOT1,T,T,G15,1999-09-01,910400
TOT1,T,T,G15,1999-10-01,902441
TOT1,T,T,G15,1999-11-01,975804
TOT1,T,T,G15,1999-12-01,995846
TOT1,T,T,G15,2000-01-01,986195
TOT1,T,T,G15,2000-02-01,1047053
TOT1,T,T,G15,2000-03-01,1143358
TOT1,T,T,G15,2000-04-01,1119630
TOT1,T,T,G15,2000-05-01,1056163
TOT1,T,T,G15,2000-06-01,968642
TOT1,T,T,G15,2000-07-01,989861
TOT1,T,T,G15,2000-08-01,996913
TOT1,T,T,G15,2000-09-01,1043464
TOT1,T,T,G15,2000-10-01,1086684
TOT1,T,T,G15,2000-11-01,1035672
TOT1,T,T,G15,2000-12-01,947370
TOT1,T,T,G15,2001-01-01,976695
TOT1,T,T,G15,2001-02-01,990200
TOT1,T,T,G15,2001-03-01,1010408
TOT1,T,T,G15,2001-04-01,980687
TOT1,T,T,G15,2001-05-01,1067256
TOT1,T,T,G15,2001-06-01,991169
TOT1,T,T,G15,2001-07-01,907343
TOT1,T,T,G15,2001-08-01,893780
TOT1,T,T,G15,2001-09-01,871230
TOT1,T,T,G15,2001-10-01,867832
TOT1,T,T,G15,2001-11-01,972184
TOT1,T,T,G15,2001-12-01,908634
TOT1,T,T,G15,2002-01-01,940087
TOT1,T,T,G15,2002-02-01,966855
TOT1,T,T,G15,2002-03-01,939629
TOT1,T,T,G15,2002-04-01,1007907
TOT1,T,T,G15,2002-05-01,1001814
TOT1,T,T,G15,2002-06-01,938382
TOT1,T,T,G15,2002-07-01,863904
TOT1,T,T,G15,2002-08-01,885662
TOT1,T,T,G15,2002-09-01,889997
TOT1,T,T,G15,2002-10-01,1000760
TOT1,T,T,G15,2002-11-01,955078
TOT1,T,T,G15,2002-12-01,914569
TOT1,T,T,G15,2003-01-01,859926
TOT1,T,T,G15,2003-02-01,848825
TOT1,T,T,G15,2003-03-01,885557
TOT1,T,T,G15,2003-04-01,863194
TOT1,T,T,G15,2003-05-01,907291
TOT1,T,T,G15,2003-06-01,929622
TOT1,T,T,G15,2003-07-01,894175
TOT1,T,T,G15,2003-08-01,898719
TOT1,T,T,G15,2003-09-01,911394
TOT1,T,T,G15,2003-10-01,879074
TOT1,T,T,G15,2003-11-01,906119
TOT1,T,T,G15,2003-12-01,893013
TOT1,T,T,G15,2004-01-01,942021
TOT1,T,T,G15,2004-02-01,1000887
TOT1,T,T,G15,2004-03-01,1009653
TOT1,T,T,G15,2004-04-01,988255
TOT1,T,T,G15,2004-05-01,983731
TOT1,T,T,G15,2004-06-01,985800
TOT1,T,T,G15,2004-07-01,997054
TOT1,T,T,G15,2004-08-01,965754
TOT1,T,T,G15,2004-09-01,934171
TOT1,T,T,G15,2004-10-01,930389
TOT1,T,T,G15,2004-11-01,955972
TOT1,T,T,G15,2004-12-01,924775
TOT1,T,T,G15,2005-01-01,954249
TOT1,T,T,G15,2005-02-01,972406
TOT1,T,T,G15,2005-03-01,952730
TOT1,T,T,G15,2005-04-01,1008817
TOT1,T,T,G15,2005-05-01,1011204
TOT1,T,T,G15,2005-06-01,1021345
TOT1,T,T,G15,2005-07-01,989048
TOT1,T,T,G15,2005-08-01,1046686
TOT1,T,T,G15,2005-09-01,1096633
TOT1,T,T,G15,2005-10-01,1004140
TOT1,T,T,G15,2005-11-01,1113520
TOT1,T,T,G15,2005-12-01,1052250
TOT1,T,T,G15,2006-01-01,1006253
TOT1,T,T,G15,2006-02-01,1053632
TOT1,T,T,G15,2006-03-01,1157708
TOT1,T,T,G15,2006-04-01,1243490
TOT1,T,T,G15,2006-05-01,1253796
TOT1,T,T,G15,2006-06-01,1128398
TOT1,T,T,G15,2006-07-01,1139626
TOT1,T,T,G15,2006-08-01,1097588
TOT1,T,T,G15,2006-09-01,1176247
TOT1,T,T,G15,2006-10-01,1221680
TOT1,T,T,G15,2006-11-01,1157388
TOT1,T,T,G15,2006-12-01,1101553
TOT1,T,T,G15,2007-01-01,1143666
TOT1,T,T,G15,2007-02-01,1254182
TOT1,T,T,G15,2007-03-01,1362064
TOT1,T,T,G15,2007-04-01,1510596
TOT1,T,T,G15,2007-05-01,1544928
TOT1,T,T,G15,2007-06-01,1304034
TOT1,T,T,G15,2007-07-01,1286501
TOT1,T,T,G15,2007-08-01,1305414
TOT1,T,T,G15,2007-09-01,1297019
TOT1,T,T,G15,2007-10-01,1367205
TOT1,T,T,G15,2007-11-01,1335339
TOT1,T,T,G15,2007-12-01,1362643
TOT1,T,T,G15,2008-01-01,1313448
TOT1,T,T,G15,2008-02-01,1289111
TOT1,T,T,G15,2008-03-01,1242479
TOT1,T,T,G15,2008-04-01,1279639
TOT1,T,T,G15,2008-05-01,1075265
TOT1,T,T,G15,2008-06-01,1037256
TOT1,T,T,G15,2008-07-01,1006386
TOT1,T,T,G15,2008-08-01,1029878
TOT1,T,T,G15,2008-09-01,1066695
TOT1,T,T,G15,2008-10-01,1107922
TOT1,T,T,G15,2008-11-01,1115494
TOT1,T,T,G15,2008-12-01,946814
TOT1,T,T,G15,2009-01-01,994289
TOT1,T,T,G15,2009-02-01,978369
TOT1,T,T,G15,2009-03-01,941726
TOT1,T,T,G15,2009-04-01,933313
TOT1,T,T,G15,2009-05-01,903474
TOT1,T,T,G15,2009-06-01,945752
TOT1,T,T,G15,2009-07-01,897751
TOT1,T,T,G15,2009-08-01,884030
TOT1,T,T,G15,2009-09-01,848015
TOT1,T,T,G15,2009-10-01,814313
TOT1,T,T,G15,2009-11-01,824483
TOT1,T,T,G15,2009-12-01,805838
TOT1,T,T,G15,2010-01-01,832451
TOT1,T,T,G15,2010-02-01,846023
TOT1,T,T,G15,2010-03-01,815900
TOT1,T,T,G15,2010-04-01,823877
TOT1,T,T,G15,2010-05-01,892672
TOT1,T,T,G15,2010-06-01,837984
TOT1,T,T,G15,2010-07-01,820006
TOT1,T,T,G15,2010-08-01,802168
TOT1,T,T,G15,2010-09-01,801022
TOT1,T,T,G15,2010-10-01,792057
TOT1,T,T,G15,2010-11-01,793283
TOT1,T,T,G15,2010-12-01,805272
TOT1,T,T,G15,2011-01-01,756794
TOT1,T,T,G15,2011-02-01,766677
TOT1,T,T,G15,2011-03-01,752312
TOT1,T,T,G15,2011-04-01,769327
TOT1,T,T,G15,2011-05-01,752328
TOT1,T,T,G15,2011-06-01,738792
TOT1,T,T,G15,2011-07-01,738319
TOT1,T,T,G15,2011-08-01,763754
TOT1,T,T,G15,2011-09-01,819362
TOT1,T,T,G15,2011-10-01,767448
TOT1,T,T,G15,2011-11-01,797549
TOT1,T,T,G15,2011-12-01,822531
TOT1,T,T,G15,2012-01-01,818112
TOT1,T,T,G15,2012-02-01,815187
TOT1,T,T,G15,2012-03-01,803533
TOT1,T,T,G15,2012-04-01,822616
TOT1,T,T,G15,2012-05-01,868988
TOT1,T,T,G15,2012-06-01,842690
TOT1,T,T,G15,2012-07-01,871454
TOT1,T,T,G15,2012-08-01,875143
TOT1,T,T,G15,2012-09-01,860572
TOT1,T,T,G15,2012-10-01,849896
TOT1,T,T,G15,2012-11-01,837488
TOT1,T,T,G15,2012-12-01,813470
TOT1,T,T,G15,2013-01-01,813360
TOT1,T,T,G15,2013-02-01,824827
TOT1,T,T,G15,2013-03-01,823607
TOT1,T,T,G15,2013-04-01,830639
TOT1,T,T,G15,2013-05-01,839824
TOT1,T,T,G15,2013-06-01,811661
TOT1,T,T,G15,2013-07-01,819668
TOT1,T,T,G15,2013-08-01,833263
TOT1,T,T,G15,2013-09-01,830799
TOT1,T,T,G15,2013-10-01,835175
TOT1,T,T,G15,2013-11-01,833065
TOT1,T,T,G15,2013-12-01,833841
TOT1,T,T,G15,2014-01-01,845724
TOT1,T,T,G15,2014-02-01,840820
TOT1,T,T,G15,2014-03-01,828855
TOT1,T,T,G15,2014-04-01,814986
TOT1,T,T,G15,2014-05-01,808313
TOT1,T,T,G15,2014-06-01,806993
TOT1,T,T,G15,2014-07-01,801775
TOT1,T,T,G15,2014-08-01,818775
TOT1,T,T,G15,2014-09-01,838754
TOT1,T,T,G15,2014-10-01,831982
TOT1,T,T,G15,2014-11-01,826501
TOT1,T,T,G15,2014-12-01,837106
TOT1,T,T,G15,2015-01-01,852528
TOT1,T,T,G15,2015-02-01,879185
TOT1,T,T,G15,2015-03-01,869396
TOT1,T,T,G15,2015-04-01,907306
TOT1,T,T,G15,2015-05-01,892771
TOT1,T,T,G15,2015-06-01,859628
TOT1,T,T,G15,2015-07-01,867872
TOT1,T,T,G15,2015-08-01,864688
TOT1,T,T,G15,2015-09-01,869983
TOT1,T,T,G15,2015-10-01,877181
TOT1,T,T,G15,2015-11-01,899206.3141296341
TOT1,T,T,G15,2015-12-01,873055.7853214571
TOT1,T,T,G15,2016-01-01,898906.656560212
TOT1,T,T,G15,2016-02-01,838775.134077265
TOT1,T,T,G15,2016-03-01,827147.193575227
TOT1,T,T,G15,2016-04-01,833151.430662489
TOT1,T,T,G15,2016-05-01,839777.442131843
TOT1,T,T,G15,2016-06-01,846322.912815243
TOT1,T,T,G15,2016-07-01,843912.851050067
TOT1,T,T,G15,2016-08-01,841007.402820526
TOT1,T,T,G15,2016-09-01,842242.175988384
TOT1,T,T,G15,2016-10-01,845058.102456308
TOT1,T,T,G15,2016-11-01,903626.661792695
TOT1,T,T,G15,2016-12-01,901289.726371331
TOT1,T,T,G15,2017-01-01,878101.550707325
TOT1,T,T,G15,2017-02-01,886106.7419771381
TOT1,T,T,G15,2017-03-01,882486.5153843929
TOT1,T,T,G15,2017-04-01,884225.513402716
TOT1,T,T,G15,2017-05-01,897963.4608964501
TOT1,T,T,G15,2017-06-01,911128.7483830791
TOT1,T,T,G15,2017-07-01,928704.2438646969
TOT1,T,T,G15,2017-08-01,922707.6666483987
TOT1,T,T,G15,2017-09-01,909056.028527229
TOT1,T,T,G15,2017-10-01,905137.1819531309
TOT1,T,T,G15,2017-11-01,908066.849972937
TOT1,T,T,G15,2017-12-01,895738.850344506
TOT1,T,T,G15,2018-01-01,915299.487988107
TOT1,T,T,G15,2018-02-01,909016.7344915139
TOT1,T,T,G15,2018-03-01,906844.476387377
TOT1,T,T,G15,2018-04-01,949487.7725149321
TOT1,T,T,G15,2018-05-01,953048.1307584848
TOT1,T,T,G15,2018-06-01,933973.239776367
TOT1,T,T,G15,2018-07-01,936764.0661027561
TOT1,T,T,G15,2018-08-01,919988.744961575
TOT1,T,T,G15,2018-09-01,884717.79900926
TOT1,T,T,G15,2018-10-01,909862.639192377
TOT1,T,T,G15,2018-11-01,904461.082777574
TOT1,T,T,G15,2018-12-01,903788.4441706149
TOT1,T,T,G15,2019-01-01,933049.334749359
TOT1,T,T,G15,2019-02-01,925427.0017180231
TOT1,T,T,G15,2019-03-01,902540.559543077
TOT1,T,T,G15,2019-04-01,928844.6357336369
TOT1,T,T,G15,2019-05-01,920256.119213199
TOT1,T,T,G15,2019-06-01,891158.741951321
TOT1,T,T,G15,2019-07-01,904696.4005540479
TOT1,T,T,G15,2019-08-01,906622.139548973
TOT1,T,T,G15,2019-09-01,913258.610036631
TOT1,T,T,G15,2019-10-01,899992.2401067491
TOT1,T,T,G15,2019-11-01,925216.0331218571
TOT1,T,T,G15,2019-12-01,913749.66725005
TOT1,T,T,G15,2020-01-01,917707.3893077199
TOT1,T,T,G15,2020-02-01,943040.133662853
TOT1,T,T,G15,2020-03-01,973764.4634222781
TOT1,T,T,G15,2020-04-01,1011154.1320093151
TOT1,T,T,G15,2020-05-01,1008441.083577357
TOT1,T,T,G15,2020-06-01,982156.0860257681
TOT1,T,T,G15,2020-07-01,994092.773418162
TOT1,T,T,G15,2020-08-01,983731.407582491
TOT1,T,T,G15,2020-09-01,973401.926852545
TOT1,T,T,G15,2020-10-01,965980.135018727
TOT1,T,T,G15,2020-11-01,988343.6275716401
TOT1,T,T,G15,2020-12-01,983364.355994766
TOT1,T,T,G15,2021-01-01,1000714.8343325059
TOT1,T,T,G15,2021-02-01,1033769.1620683989
TOT1,T,T,G15,2021-03-01,1025487.119771476
TOT1,T,T,G15,2021-04-01,1005518.2093892
TOT1,T,T,G15,2021-05-01,1002124.488493178
TOT1,T,T,G15,2021-06-01,1008600.739495023
TOT1,T,T,G15,2021-07-01,992453.548045133
TOT1,T,T,G15,2021-08-01,1000213.5955374171
TOT1,T,T,G15,2021-09-01,1010114.294541288
TOT1,T,T,G15,2021-10-01,1001020.6600476381
TOT1,T,T,G15,2021-11-01,999101.710946775
TOT1,T,T,G15,2021-12-01,995312.468240631
TOT1,T,T,G15,2022-01-01,1014572.305981538
TOT1,T,T,G15,2022-02-01,1019197.946190168
TOT1,T,T,G15,2022-03-01,1029466.0118739391
TOT1,T,T,G15,2022-04-01,1063510.37027065
TOT1,T,T,G15,2022-05-01,1049289.174945582
TOT1,T,T,G15,2022-06-01,1044335.79853041
TOT1,T,T,G15,2022-07-01,1032082.736176138
TOT1,T,T,G15,2022-08-01,1048714.702466173
TOT1,T,T,G15,2022-09-01,1046623.574645028
TOT1,T,T,G15,2022-10-01,1006268.731997043
TOT1,T,T,G15,2022-11-01,981569.784304632
TOT1,T,T,G15,2022-12-01,973434.7970878499
TOT1,T,T,G15,2023-01-01,979688.236453388
TOT1,T,T,G15,2023-02-01,975006.5270581531
TOT1,T,T,G15,2023-03-01,993232.088081959
TOT1,T,T,G15,2023-04-01,971930.894974087
TOT1,T,T,G15,2023-05-01,990802.0260320969
TOT1,T,USD,A40,1987-12-01,58816
TOT1,T,USD,A40,1988-01-01,58693
TOT1,T,USD,A40,1988-02-01,58776
TOT1,T,USD,A40,1988-03-01,55253
TOT1,T,USD,A40,1988-04-01,54389
TOT1,T,USD,A40,1988-05-01,58455
TOT1,T,USD,A40,1988-06-01,63598
TOT1,T,USD,A40,1988-07-01,61027
TOT1,T,USD,A40,1988-08-01,62337
TOT1,T,USD,A40,1988-09-01,66228
TOT1,T,USD,A40,1988-10-01,64150
TOT1,T,USD,A40,1988-11-01,64390
TOT1,T,USD,A40,1988-12-01,70942
TOT1,T,USD,A40,1989-01-01,72771
TOT1,T,USD,A40,1989-02-01,70714
