level,model,indicator,estimate,date,value
sv,fs,saldo_ord,Rechnung,2025-01-01,3066.32324597999
sv,gfs,aufwand,Rechnung,1990-01-01,23979.48404618
sv,gfs,aufwand,Rechnung,1991-01-01,26665.29766191
sv,gfs,aufwand,Rechnung,1992-01-01,31018.22635704
sv,gfs,aufwand,Rechnung,1993-01-01,36346.15877956
sv,gfs,aufwand,Rechnung,1994-01-01,36884.39998271
sv,gfs,aufwand,Rechnung,1995-01-01,37602.35435439
sv,gfs,aufwand,Rechnung,1996-01-01,39453.82620265
sv,gfs,aufwand,Rechnung,1997-01-01,42662.60484099
sv,gfs,aufwand,Rechnung,1998-01-01,42059.4888082
sv,gfs,aufwand,Rechnung,1999-01-01,41994.02179426
sv,gfs,aufwand,Rechnung,2000-01-01,41269.02666833
sv,gfs,aufwand,Rechnung,2001-01-01,43031.98689632
sv,gfs,aufwand,Rechnung,2002-01-01,45194.46836332
sv,gfs,aufwand,Rechnung,2003-01-01,48300.63204525
sv,gfs,aufwand,Rechnung,2004-01-01,49461.96360118
sv,gfs,aufwand,Rechnung,2005-01-01,50706.51942813
sv,gfs,aufwand,Rechnung,2006-01-01,50510.90148751
sv,gfs,aufwand,Rechnung,2007-01-01,51610.17948307
sv,gfs,aufwand,Rechnung,2008-01-01,49890.65072557
sv,gfs,aufwand,Rechnung,2009-01-01,54330.55244082
sv,gfs,aufwand,Rechnung,2010-01-01,55350.31164989
sv,gfs,aufwand,Rechnung,2011-01-01,55161.87848056
sv,gfs,aufwand,Rechnung,2012-01-01,56165.00791473
sv,gfs,aufwand,Rechnung,2013-01-01,58282.01823944
sv,gfs,aufwand,Rechnung,2014-01-01,59446.77345334
sv,gfs,aufwand,Rechnung,2015-01-01,60361.15422889
sv,gfs,aufwand,Rechnung,2016-01-01,61802.79890245
sv,gfs,aufwand,Rechnung,2017-01-01,62442.42722868
sv,gfs,aufwand,Rechnung,2018-01-01,62661.27953205
sv,gfs,aufwand,Rechnung,2019-01-01,63840.9623579
sv,gfs,aufwand,Rechnung,2020-01-01,76391.72459595
sv,gfs,aufwand,Rechnung,2021-01-01,73985.3556005
sv,gfs,aufwand,Rechnung,2022-01-01,67195.63050082
sv,gfs,aufwand,Rechnung,2023-01-01,69048.74625022
sv,gfs,aufwand,Rechnung,2024-01-01,72084.95535434
sv,gfs,aufwand,Rechnung,2025-01-01,76219.46472446
sv,gfs,ausgaben,Rechnung,1990-01-01,23978.47394037
sv,gfs,ausgaben,Rechnung,1991-01-01,26669.24513817
sv,gfs,ausgaben,Rechnung,1992-01-01,31021.34276009
sv,gfs,ausgaben,Rechnung,1993-01-01,36350.90906654
sv,gfs,ausgaben,Rechnung,1994-01-01,36890.94122626
sv,gfs,ausgaben,Rechnung,1995-01-01,37604.92382229
sv,gfs,ausgaben,Rechnung,1996-01-01,39449.01864386
sv,gfs,ausgaben,Rechnung,1997-01-01,42654.99470029
sv,gfs,ausgaben,Rechnung,1998-01-01,42051.66461561
sv,gfs,ausgaben,Rechnung,1999-01-01,41985.82371168
sv,gfs,ausgaben,Rechnung,2000-01-01,41261.08220906
sv,gfs,ausgaben,Rechnung,2001-01-01,43025.47739562
sv,gfs,ausgaben,Rechnung,2002-01-01,45190.98614818
sv,gfs,ausgaben,Rechnung,2003-01-01,48299.72286307
sv,gfs,ausgaben,Rechnung,2004-01-01,49460.18722828
sv,gfs,ausgaben,Rechnung,2005-01-01,50705.66557028
sv,gfs,ausgaben,Rechnung,2006-01-01,50511.11742656
sv,gfs,ausgaben,Rechnung,2007-01-01,51612.00632026
sv,gfs,ausgaben,Rechnung,2008-01-01,49890.39201656
sv,gfs,ausgaben,Rechnung,2009-01-01,54335.9016502
sv,gfs,ausgaben,Rechnung,2010-01-01,55346.06388876
sv,gfs,ausgaben,Rechnung,2011-01-01,55157.10614089
sv,gfs,ausgaben,Rechnung,2012-01-01,56163.91255191
sv,gfs,ausgaben,Rechnung,2013-01-01,58279.6525917
sv,gfs,ausgaben,Rechnung,2014-01-01,59444.42910458
sv,gfs,ausgaben,Rechnung,2015-01-01,60358.00726046
sv,gfs,ausgaben,Rechnung,2016-01-01,61799.60491351
sv,gfs,ausgaben,Rechnung,2017-01-01,62439.76431244
sv,gfs,ausgaben,Rechnung,2018-01-01,62658.90444117
sv,gfs,ausgaben,Rechnung,2019-01-01,63839.76659458
sv,gfs,ausgaben,Rechnung,2020-01-01,76391.58265273
sv,gfs,ausgaben,Rechnung,2021-01-01,73984.41705997
sv,gfs,ausgaben,Rechnung,2022-01-01,67194.8448047
sv,gfs,ausgaben,Rechnung,2023-01-01,69047.9672266
sv,gfs,ausgaben,Rechnung,2024-01-01,72084.55700248
sv,gfs,ausgaben,Rechnung,2025-01-01,76219.64573338
sv,gfs,bruttoschuldenquote,Rechnung,1990-01-01,1.50981090588931e-4
sv,gfs,bruttoschuldenquote,Rechnung,1991-01-01,6.23278109394974e-5
sv,gfs,bruttoschuldenquote,Rechnung,1992-01-01,0.00179396770806108
sv,gfs,bruttoschuldenquote,Rechnung,1993-01-01,0.010300358606522
sv,gfs,bruttoschuldenquote,Rechnung,1994-01-01,0.0156438471500655
sv,gfs,bruttoschuldenquote,Rechnung,1995-01-01,0.0139132700373334
sv,gfs,bruttoschuldenquote,Rechnung,1996-01-01,0.0150511335305023
sv,gfs,bruttoschuldenquote,Rechnung,1997-01-01,0.0195156145932225
sv,gfs,bruttoschuldenquote,Rechnung,1998-01-01,0.0203617151925394
sv,gfs,bruttoschuldenquote,Rechnung,1999-01-01,0.0177172722698578
sv,gfs,bruttoschuldenquote,Rechnung,2000-01-01,0.0120909766056757
sv,gfs,bruttoschuldenquote,Rechnung,2001-01-01,0.00503801530004519
sv,gfs,bruttoschuldenquote,Rechnung,2002-01-01,1.29522286787283e-4
sv,gfs,bruttoschuldenquote,Rechnung,2003-01-01,5.25639318136335e-4
sv,gfs,bruttoschuldenquote,Rechnung,2004-01-01,0.00452774680067666
sv,gfs,bruttoschuldenquote,Rechnung,2005-01-01,0.00798896331244501
sv,gfs,bruttoschuldenquote,Rechnung,2006-01-01,0.00891997174115466
sv,gfs,bruttoschuldenquote,Rechnung,2007-01-01,0.00829115218716694
sv,gfs,bruttoschuldenquote,Rechnung,2008-01-01,0.00673684609098404
sv,gfs,bruttoschuldenquote,Rechnung,2009-01-01,0.0093941875892669
sv,gfs,bruttoschuldenquote,Rechnung,2010-01-01,0.0117534005323514
sv,gfs,bruttoschuldenquote,Rechnung,2011-01-01,0.00943294701642452
sv,gfs,bruttoschuldenquote,Rechnung,2012-01-01,0.00966112686191139
sv,gfs,bruttoschuldenquote,Rechnung,2013-01-01,0.00715155841652944
sv,gfs,bruttoschuldenquote,Rechnung,2014-01-01,0.00617322328162698
sv,gfs,bruttoschuldenquote,Rechnung,2015-01-01,0.00445672162568261
sv,gfs,bruttoschuldenquote,Rechnung,2016-01-01,0.00434743321652146
sv,gfs,bruttoschuldenquote,Rechnung,2017-01-01,0.00380360429003971
sv,gfs,bruttoschuldenquote,Rechnung,2018-01-01,0.001997517777606
sv,gfs,bruttoschuldenquote,Rechnung,2019-01-01,8.80142375755728e-4
sv,gfs,bruttoschuldenquote,Rechnung,2020-01-01,0.00107079506326896
sv,gfs,bruttoschuldenquote,Rechnung,2021-01-01,0.0010176076427706
sv,gfs,bruttoschuldenquote,Rechnung,2022-01-01,7.77207554780693e-4
sv,gfs,bruttoschuldenquote,Rechnung,2023-01-01,0.00103254965956625
sv,gfs,bruttoschuldenquote,Rechnung,2024-01-01,6.35298112434142e-4
sv,gfs,bruttoschuldenquote,Rechnung,2025-01-01,0.00137885396306529
sv,gfs,defizit_ueberschuss,Rechnung,1990-01-01,0.00741484353931044
sv,gfs,defizit_ueberschuss,Rechnung,1991-01-01,0.00602286202276717
sv,gfs,defizit_ueberschuss,Rechnung,1992-01-01,-7.92844684558316e-4
sv,gfs,defizit_ueberschuss,Rechnung,1993-01-01,-0.003880221191801
sv,gfs,defizit_ueberschuss,Rechnung,1994-01-01,-0.00426877709511837
sv,gfs,defizit_ueberschuss,Rechnung,1995-01-01,2.3803304352796e-4
sv,gfs,defizit_ueberschuss,Rechnung,1996-01-01,-0.0010302125487013
sv,gfs,defizit_ueberschuss,Rechnung,1997-01-01,-0.00715402199832132
sv,gfs,defizit_ueberschuss,Rechnung,1998-01-01,-0.00457806185919747
sv,gfs,defizit_ueberschuss,Rechnung,1999-01-01,9.55126288325242e-4
sv,gfs,defizit_ueberschuss,Rechnung,2000-01-01,0.00694750204418401
sv,gfs,defizit_ueberschuss,Rechnung,2001-01-01,0.007404330887891
sv,gfs,defizit_ueberschuss,Rechnung,2002-01-01,0.00463739969793628
sv,gfs,defizit_ueberschuss,Rechnung,2003-01-01,-0.00204886192034371
sv,gfs,defizit_ueberschuss,Rechnung,2004-01-01,-0.00477705825266235
sv,gfs,defizit_ueberschuss,Rechnung,2005-01-01,-0.00488345889283449
sv,gfs,defizit_ueberschuss,Rechnung,2006-01-01,-0.00207783435523532
sv,gfs,defizit_ueberschuss,Rechnung,2007-01-01,0.0122744951119108
sv,gfs,defizit_ueberschuss,Rechnung,2008-01-01,0.00287626039692022
sv,gfs,defizit_ueberschuss,Rechnung,2009-01-01,-0.00186395510549005
sv,gfs,defizit_ueberschuss,Rechnung,2010-01-01,-0.00281370096247975
sv,gfs,defizit_ueberschuss,Rechnung,2011-01-01,0.00473888709613957
sv,gfs,defizit_ueberschuss,Rechnung,2012-01-01,0.0045280063837106
sv,gfs,defizit_ueberschuss,Rechnung,2013-01-01,0.00313170628125125
sv,gfs,defizit_ueberschuss,Rechnung,2014-01-01,0.00329264745128678
sv,gfs,defizit_ueberschuss,Rechnung,2015-01-01,0.00250716482797391
sv,gfs,defizit_ueberschuss,Rechnung,2016-01-01,0.00120020825459849
sv,gfs,defizit_ueberschuss,Rechnung,2017-01-01,0.00139583705600611
sv,gfs,defizit_ueberschuss,Rechnung,2018-01-01,0.00127152977846471
sv,gfs,defizit_ueberschuss,Rechnung,2019-01-01,0.00121516236757886
sv,gfs,defizit_ueberschuss,Rechnung,2020-01-01,0.00161162076703389
sv,gfs,defizit_ueberschuss,Rechnung,2021-01-01,6.19521903208175e-4
sv,gfs,defizit_ueberschuss,Rechnung,2022-01-01,0.00655427863123459
sv,gfs,defizit_ueberschuss,Rechnung,2023-01-01,0.00588373338687314
sv,gfs,defizit_ueberschuss,Rechnung,2024-01-01,0.00626444599470655
sv,gfs,defizit_ueberschuss,Rechnung,2025-01-01,0.00310885678582182
sv,gfs,einnahmenquote,Rechnung,1990-01-01,0.0713980424692898
sv,gfs,einnahmenquote,Rechnung,1991-01-01,0.0741582405679523
sv,gfs,einnahmenquote,Rechnung,1992-01-01,0.0768465241653822
sv,gfs,einnahmenquote,Rechnung,1993-01-01,0.0851454060717673
sv,gfs,einnahmenquote,Rechnung,1994-01-01,0.0839023161605252
sv,gfs,einnahmenquote,Rechnung,1995-01-01,0.0890303833895436
sv,gfs,einnahmenquote,Rechnung,1996-01-01,0.0913818229518912
sv,gfs,einnahmenquote,Rechnung,1997-01-01,0.0911865920229848
sv,gfs,einnahmenquote,Rechnung,1998-01-01,0.0899296512140958
sv,gfs,einnahmenquote,Rechnung,1999-01-01,0.0935305264118229
sv,gfs,einnahmenquote,Rechnung,2000-01-01,0.0934860172917323
sv,gfs,einnahmenquote,Rechnung,2001-01-01,0.0952698392319201
sv,gfs,einnahmenquote,Rechnung,2002-01-01,0.0969972022704153
sv,gfs,einnahmenquote,Rechnung,2003-01-01,0.0957928456642732
sv,gfs,einnahmenquote,Rechnung,2004-01-01,0.0924692114021621
sv,gfs,einnahmenquote,Rechnung,2005-01-01,0.0910407835895596
sv,gfs,einnahmenquote,Rechnung,2006-01-01,0.0877740759771163
sv,gfs,einnahmenquote,Rechnung,2007-01-01,0.0984392319347596
sv,gfs,einnahmenquote,Rechnung,2008-01-01,0.0830263813175505
sv,gfs,einnahmenquote,Rechnung,2009-01-01,0.0867294087303151
sv,gfs,einnahmenquote,Rechnung,2010-01-01,0.0841848814181217
sv,gfs,einnahmenquote,Rechnung,2011-01-01,0.090146225613885
sv,gfs,einnahmenquote,Rechnung,2012-01-01,0.0903538923580052
sv,gfs,einnahmenquote,Rechnung,2013-01-01,0.0906110502401522
sv,gfs,einnahmenquote,Rechnung,2014-01-01,0.0908368412340984
sv,gfs,einnahmenquote,Rechnung,2015-01-01,0.0913169053480621
sv,gfs,einnahmenquote,Rechnung,2016-01-01,0.0909724755873989
sv,gfs,einnahmenquote,Rechnung,2017-01-01,0.091128428652448
sv,gfs,einnahmenquote,Rechnung,2018-01-01,0.0877711898452641
sv,gfs,einnahmenquote,Rechnung,2019-01-01,0.0884517017950829
sv,gfs,einnahmenquote,Rechnung,2020-01-01,0.109227437976266
sv,gfs,einnahmenquote,Rechnung,2021-01-01,0.0969183705209195
sv,gfs,einnahmenquote,Rechnung,2022-01-01,0.0885288334531307
sv,gfs,einnahmenquote,Rechnung,2023-01-01,0.0886562226838993
sv,gfs,einnahmenquote,Rechnung,2024-01-01,0.0906768441451143
sv,gfs,einnahmenquote,Rechnung,2025-01-01,0.0909403050056489
sv,gfs,ertrag,Rechnung,1990-01-01,26757.27580637
sv,gfs,ertrag,Rechnung,1991-01-01,29026.68685418
sv,gfs,ertrag,Rechnung,1992-01-01,30704.55622409
sv,gfs,ertrag,Rechnung,1993-01-01,34766.53867751
sv,gfs,ertrag,Rechnung,1994-01-01,35104.87734626
sv,gfs,ertrag,Rechnung,1995-01-01,37705.73447134
sv,gfs,ertrag,Rechnung,1996-01-01,39009.23962784
sv,gfs,ertrag,Rechnung,1997-01-01,39551.95560031
sv,gfs,ertrag,Rechnung,1998-01-01,40014.63382064
sv,gfs,ertrag,Rechnung,1999-01-01,42419.00319468
sv,gfs,ertrag,Rechnung,2000-01-01,44573.61249887
sv,gfs,ertrag,Rechnung,2001-01-01,46651.18761173
sv,gfs,ertrag,Rechnung,2002-01-01,47460.03241805
sv,gfs,ertrag,Rechnung,2003-01-01,47288.29874364
sv,gfs,ertrag,Rechnung,2004-01-01,47030.5393208
sv,gfs,ertrag,Rechnung,2005-01-01,48124.26354887
sv,gfs,ertrag,Rechnung,2006-01-01,49343.04281666
sv,gfs,ertrag,Rechnung,2007-01-01,58964.33330057
sv,gfs,ertrag,Rechnung,2008-01-01,51680.75436531
sv,gfs,ertrag,Rechnung,2009-01-01,53192.70449742
sv,gfs,ertrag,Rechnung,2010-01-01,53556.06606383
sv,gfs,ertrag,Rechnung,2011-01-01,58217.53751702
sv,gfs,ertrag,Rechnung,2012-01-01,59127.01105864
sv,gfs,ertrag,Rechnung,2013-01-01,60366.02802424
sv,gfs,ertrag,Rechnung,2014-01-01,61680.20899502
sv,gfs,ertrag,Rechnung,2015-01-01,62061.95856134
sv,gfs,ertrag,Rechnung,2016-01-01,62625.83330399
sv,gfs,ertrag,Rechnung,2017-01-01,63411.04726822
sv,gfs,ertrag,Rechnung,2018-01-01,63579.97930807
sv,gfs,ertrag,Rechnung,2019-01-01,64729.02334903
sv,gfs,ertrag,Rechnung,2020-01-01,77535.59906428
sv,gfs,ertrag,Rechnung,2021-01-01,74460.38294661
sv,gfs,ertrag,Rechnung,2022-01-01,72567.41116251
sv,gfs,ertrag,Rechnung,2023-01-01,73956.11767027
sv,gfs,ertrag,Rechnung,2024-01-01,77434.12441543
sv,gfs,ertrag,Rechnung,2025-01-01,78917.49448407
sv,gfs,fiskalertrag,Rechnung,1990-01-01,19922.02388727
sv,gfs,fiskalertrag,Rechnung,1991-01-01,21497.97425206
sv,gfs,fiskalertrag,Rechnung,1992-01-01,22393.43924965
sv,gfs,fiskalertrag,Rechnung,1993-01-01,25771.93880046
sv,gfs,fiskalertrag,Rechnung,1994-01-01,25744.09095289
sv,gfs,fiskalertrag,Rechnung,1995-01-01,27932.41693889
sv,gfs,fiskalertrag,Rechnung,1996-01-01,28297.5887852
sv,gfs,fiskalertrag,Rechnung,1997-01-01,28600.0317271
sv,gfs,fiskalertrag,Rechnung,1998-01-01,28276.66243573
sv,gfs,fiskalertrag,Rechnung,1999-01-01,29411.20469275
sv,gfs,fiskalertrag,Rechnung,2000-01-01,30841.64178741
sv,gfs,fiskalertrag,Rechnung,2001-01-01,32543.84789942
sv,gfs,fiskalertrag,Rechnung,2002-01-01,33241.86590484
sv,gfs,fiskalertrag,Rechnung,2003-01-01,32431.0188861
sv,gfs,fiskalertrag,Rechnung,2004-01-01,31636.70442164
sv,gfs,fiskalertrag,Rechnung,2005-01-01,32207.95792236
sv,gfs,fiskalertrag,Rechnung,2006-01-01,33262.9144489
sv,gfs,fiskalertrag,Rechnung,2007-01-01,34866.63958501
sv,gfs,fiskalertrag,Rechnung,2008-01-01,36814.09461685
sv,gfs,fiskalertrag,Rechnung,2009-01-01,38107.14503609
sv,gfs,fiskalertrag,Rechnung,2010-01-01,38275.00723395
sv,gfs,fiskalertrag,Rechnung,2011-01-01,40903.96666289
sv,gfs,fiskalertrag,Rechnung,2012-01-01,41804.00912758
sv,gfs,fiskalertrag,Rechnung,2013-01-01,42717.65573032
sv,gfs,fiskalertrag,Rechnung,2014-01-01,43387.44882607
sv,gfs,fiskalertrag,Rechnung,2015-01-01,44128.8646881
sv,gfs,fiskalertrag,Rechnung,2016-01-01,44627.00943958
sv,gfs,fiskalertrag,Rechnung,2017-01-01,45112.01026667
sv,gfs,fiskalertrag,Rechnung,2018-01-01,45942.87579936
sv,gfs,fiskalertrag,Rechnung,2019-01-01,47078.8679145
sv,gfs,fiskalertrag,Rechnung,2020-01-01,48918.45627989
sv,gfs,fiskalertrag,Rechnung,2021-01-01,50504.06935041
sv,gfs,fiskalertrag,Rechnung,2022-01-01,52173.3415729
sv,gfs,fiskalertrag,Rechnung,2023-01-01,53490.36342966
sv,gfs,fiskalertrag,Rechnung,2024-01-01,55181.89371117
sv,gfs,fiskalertrag,Rechnung,2025-01-01,56259.4774729
sv,gfs,fiskalquote,Rechnung,1990-01-01,0.0531591301697046
sv,gfs,fiskalquote,Rechnung,1991-01-01,0.054923662294525
sv,gfs,fiskalquote,Rechnung,1992-01-01,0.0560456877437006
sv,gfs,fiskalquote,Rechnung,1993-01-01,0.063117073999702
sv,gfs,fiskalquote,Rechnung,1994-01-01,0.0615295942238868
sv,gfs,fiskalquote,Rechnung,1995-01-01,0.0659537288938422
sv,gfs,fiskalquote,Rechnung,1996-01-01,0.0662890451853125
sv,gfs,fiskalquote,Rechnung,1997-01-01,0.0659370538159446
sv,gfs,fiskalquote,Rechnung,1998-01-01,0.0635495104551541
sv,gfs,fiskalquote,Rechnung,1999-01-01,0.064849365853646
sv,gfs,fiskalquote,Rechnung,2000-01-01,0.0646854068091591
sv,gfs,fiskalquote,Rechnung,2001-01-01,0.0664601978232645
sv,gfs,fiskalquote,Rechnung,2002-01-01,0.0679385964724182
sv,gfs,fiskalquote,Rechnung,2003-01-01,0.0656961588686701
sv,gfs,fiskalquote,Rechnung,2004-01-01,0.0622025847774731
sv,gfs,fiskalquote,Rechnung,2005-01-01,0.0609305475208684
sv,gfs,fiskalquote,Rechnung,2006-01-01,0.0591698730640969
sv,gfs,fiskalquote,Rechnung,2007-01-01,0.0582088362366219
sv,gfs,fiskalquote,Rechnung,2008-01-01,0.0591427330165024
sv,gfs,fiskalquote,Rechnung,2009-01-01,0.0621327715634528
sv,gfs,fiskalquote,Rechnung,2010-01-01,0.0601645561760927
sv,gfs,fiskalquote,Rechnung,2011-01-01,0.0633372410541705
sv,gfs,fiskalquote,Rechnung,2012-01-01,0.0638820544657735
sv,gfs,fiskalquote,Rechnung,2013-01-01,0.0641203633269904
sv,gfs,fiskalquote,Rechnung,2014-01-01,0.0638969754607105
sv,gfs,fiskalquote,Rechnung,2015-01-01,0.0649304574533824
sv,gfs,fiskalquote,Rechnung,2016-01-01,0.0648267545930148
sv,gfs,fiskalquote,Rechnung,2017-01-01,0.0648307635034923
sv,gfs,fiskalquote,Rechnung,2018-01-01,0.0634234379706882
sv,gfs,fiskalquote,Rechnung,2019-01-01,0.0643329030807299
sv,gfs,fiskalquote,Rechnung,2020-01-01,0.0689133470778578
sv,gfs,fiskalquote,Rechnung,2021-01-01,0.0657365959241295
sv,gfs,fiskalquote,Rechnung,2022-01-01,0.0636490263715894
sv,gfs,fiskalquote,Rechnung,2023-01-01,0.0641225326727637
sv,gfs,fiskalquote,Rechnung,2024-01-01,0.0646190554029556
sv,gfs,fiskalquote,Rechnung,2025-01-01,0.0648304165545538
sv,gfs,fremdkapital,Rechnung,1990-01-01,80.124655
sv,gfs,fremdkapital,Rechnung,1991-01-01,258.52888236
sv,gfs,fremdkapital,Rechnung,1992-01-01,748.872949
sv,gfs,fremdkapital,Rechnung,1993-01-01,4383.066949
sv,gfs,fremdkapital,Rechnung,1994-01-01,6767.162107
sv,gfs,fremdkapital,Rechnung,1995-01-01,6164.201055
sv,gfs,fremdkapital,Rechnung,1996-01-01,6560.945171
sv,gfs,fremdkapital,Rechnung,1997-01-01,9279.102747
sv,gfs,fremdkapital,Rechnung,1998-01-01,9809.963025
sv,gfs,fremdkapital,Rechnung,1999-01-01,8391.7726418
sv,gfs,fremdkapital,Rechnung,2000-01-01,7038.57155863
sv,gfs,fremdkapital,Rechnung,2001-01-01,3840.79087346
sv,gfs,fremdkapital,Rechnung,2002-01-01,438.46339178
sv,gfs,fremdkapital,Rechnung,2003-01-01,478.65044401
sv,gfs,fremdkapital,Rechnung,2004-01-01,2703.01935217
sv,gfs,fremdkapital,Rechnung,2005-01-01,4418.05558828
sv,gfs,fremdkapital,Rechnung,2006-01-01,5224.39320416
sv,gfs,fremdkapital,Rechnung,2007-01-01,7166.79810049
sv,gfs,fremdkapital,Rechnung,2008-01-01,4864.11229995
sv,gfs,fremdkapital,Rechnung,2009-01-01,6056.24918402
sv,gfs,fremdkapital,Rechnung,2010-01-01,7634.34484382
sv,gfs,fremdkapital,Rechnung,2011-01-01,6176.41245178
sv,gfs,fremdkapital,Rechnung,2012-01-01,6415.24895503
sv,gfs,fremdkapital,Rechnung,2013-01-01,4852.73111433
sv,gfs,fremdkapital,Rechnung,2014-01-01,4285.28619261
sv,gfs,fremdkapital,Rechnung,2015-01-01,3124.03510598
sv,gfs,fremdkapital,Rechnung,2016-01-01,3069.27428629
sv,gfs,fremdkapital,Rechnung,2017-01-01,2732.80098416
sv,gfs,fremdkapital,Rechnung,2018-01-01,1540.22010923
sv,gfs,fremdkapital,Rechnung,2019-01-01,737.03498293
sv,gfs,fremdkapital,Rechnung,2020-01-01,2510.6090133
sv,gfs,fremdkapital,Rechnung,2021-01-01,1138.01216495
sv,gfs,fremdkapital,Rechnung,2022-01-01,764.36520731
sv,gfs,fremdkapital,Rechnung,2023-01-01,931.12389888
sv,gfs,fremdkapital,Rechnung,2024-01-01,918.68017664
sv,gfs,fremdkapital,Rechnung,2025-01-01,1820.44862387
sv,gfs,maastricht_schuld,Rechnung,1991-01-01,155.88477136
sv,gfs,maastricht_schuld,Rechnung,1992-01-01,673.984327
sv,gfs,maastricht_schuld,Rechnung,1993-01-01,4100
sv,gfs,maastricht_schuld,Rechnung,1994-01-01,6400
sv,gfs,maastricht_schuld,Rechnung,1995-01-01,5800
sv,gfs,maastricht_schuld,Rechnung,1996-01-01,6200
sv,gfs,maastricht_schuld,Rechnung,1997-01-01,8200
sv,gfs,maastricht_schuld,Rechnung,1998-01-01,8800
sv,gfs,maastricht_schuld,Rechnung,1999-01-01,7800
sv,gfs,maastricht_schuld,Rechnung,2000-01-01,6655
sv,gfs,maastricht_schuld,Rechnung,2001-01-01,3485.15350238
sv,gfs,maastricht_schuld,Rechnung,2002-01-01,14.4049245
sv,gfs,maastricht_schuld,Rechnung,2003-01-01,11.31778503
sv,gfs,maastricht_schuld,Rechnung,2004-01-01,2009.73747926
sv,gfs,maastricht_schuld,Rechnung,2005-01-01,3809.53004199
sv,gfs,maastricht_schuld,Rechnung,2006-01-01,4819.87703
sv,gfs,maastricht_schuld,Rechnung,2007-01-01,4819.52797165
sv,gfs,maastricht_schuld,Rechnung,2008-01-01,4124.19020625
sv,gfs,maastricht_schuld,Rechnung,2009-01-01,5603.83205486
sv,gfs,maastricht_schuld,Rechnung,2010-01-01,7402.68589301
sv,gfs,maastricht_schuld,Rechnung,2011-01-01,6001.12425486
sv,gfs,maastricht_schuld,Rechnung,2012-01-01,6235.12644716
sv,gfs,maastricht_schuld,Rechnung,2013-01-01,4400.445095
sv,gfs,maastricht_schuld,Rechnung,2014-01-01,3704.75002484
sv,gfs,maastricht_schuld,Rechnung,2015-01-01,2604.86155463
sv,gfs,maastricht_schuld,Rechnung,2016-01-01,2507.53417984
sv,gfs,maastricht_schuld,Rechnung,2017-01-01,2206.63964957
sv,gfs,maastricht_schuld,Rechnung,2018-01-01,1149.71129538
sv,gfs,maastricht_schuld,Rechnung,2019-01-01,174.46302992
sv,gfs,maastricht_schuld,Rechnung,2020-01-01,296.91797619
sv,gfs,maastricht_schuld,Rechnung,2021-01-01,291.96166446
sv,gfs,maastricht_schuld,Rechnung,2022-01-01,283.14739353
sv,gfs,maastricht_schuld,Rechnung,2023-01-01,508.93272003
sv,gfs,maastricht_schuld,Rechnung,2024-01-01,38.37483493
sv,gfs,maastricht_schuld,Rechnung,2025-01-01,731.26429386
sv,gfs,nettoschuld,Rechnung,1990-01-01,-23192.599242
sv,gfs,nettoschuld,Rechnung,1991-01-01,-25774.303731
sv,gfs,nettoschuld,Rechnung,1992-01-01,-25401.771902
sv,gfs,nettoschuld,Rechnung,1993-01-01,-23764.732324
sv,gfs,nettoschuld,Rechnung,1994-01-01,-21897.041395
sv,gfs,nettoschuld,Rechnung,1995-01-01,-22052.17729
sv,gfs,nettoschuld,Rechnung,1996-01-01,-21733.597618
sv,gfs,nettoschuld,Rechnung,1997-01-01,-19409.320405
sv,gfs,nettoschuld,Rechnung,1998-01-01,-16590.482741
sv,gfs,nettoschuld,Rechnung,1999-01-01,-14625.64487536
sv,gfs,nettoschuld,Rechnung,2000-01-01,-17575.44406568
sv,gfs,nettoschuld,Rechnung,2001-01-01,-19294.76229564
sv,gfs,nettoschuld,Rechnung,2002-01-01,-20080.70093992
sv,gfs,nettoschuld,Rechnung,2003-01-01,-16669.49137275
sv,gfs,nettoschuld,Rechnung,2004-01-01,-14522.32950338
sv,gfs,nettoschuld,Rechnung,2005-01-01,-13095.39259242
sv,gfs,nettoschuld,Rechnung,2006-01-01,-13380.0027446
sv,gfs,nettoschuld,Rechnung,2007-01-01,-15400.62436552
sv,gfs,nettoschuld,Rechnung,2008-01-01,-16639.63582968
sv,gfs,nettoschuld,Rechnung,2009-01-01,-17556.7671635
sv,gfs,nettoschuld,Rechnung,2010-01-01,-15965.65018309
sv,gfs,nettoschuld,Rechnung,2011-01-01,-19653.62101316
sv,gfs,nettoschuld,Rechnung,2012-01-01,-20940.63359737
sv,gfs,nettoschuld,Rechnung,2013-01-01,-23891.73221142
sv,gfs,nettoschuld,Rechnung,2014-01-01,-24885.12520961
sv,gfs,nettoschuld,Rechnung,2015-01-01,-24165.77826926
sv,gfs,nettoschuld,Rechnung,2016-01-01,-23932.77364189
sv,gfs,nettoschuld,Rechnung,2017-01-01,-24588.27276109
sv,gfs,nettoschuld,Rechnung,2018-01-01,-23950.27024664
sv,gfs,nettoschuld,Rechnung,2019-01-01,-25192.29575651
sv,gfs,nettoschuld,Rechnung,2020-01-01,-27903.18193753
sv,gfs,nettoschuld,Rechnung,2021-01-01,-26438.38243447
sv,gfs,nettoschuld,Rechnung,2022-01-01,-27669.50048745
sv,gfs,nettoschuld,Rechnung,2023-01-01,-31422.13630223
sv,gfs,nettoschuld,Rechnung,2024-01-01,-34104.92575956
