D0,D1,D2,D3,D4,date,value
PGKL,D,IZ,II,TT,2017-11-01,11709.7
PGKL,D,IZ,II,TT,2017-12-01,13232.9
PGKL,D,IZ,II,TT,2018-01-01,13445.3
PGKL,D,IZ,II,TT,2018-02-01,13580.2
PGKL,D,IZ,II,TT,2018-03-01,16259.8
PGKL,D,IZ,II,TT,2018-04-01,17408.2
PGKL,D,IZ,II,TT,2018-05-01,18834.6
PGKL,D,IZ,II,TT,2018-06-01,20202.9
PGKL,D,IZ,II,TT,2018-07-01,19996.6
PGKL,D,IZ,II,TT,2018-08-01,21233.7
PGKL,D,IZ,II,TT,2018-09-01,22516.6
PGKL,D,IZ,II,TT,2018-10-01,25635.7
PGKL,D,IZ,II,TT,2018-11-01,27632.4
PGKL,D,IZ,II,TT,2018-12-01,29975.7
PGKL,D,IZ,II,TT,2019-01-01,29202.5
PGKL,D,IZ,II,TT,2019-02-01,29485.2
PGKL,D,IZ,II,TT,2019-03-01,35156.2
PGKL,D,IZ,II,TT,2019-04-01,33417.1
PGKL,D,IZ,II,TT,2019-05-01,37107.9
PGKL,D,IZ,II,TT,2019-06-01,37165.7
PGKL,D,IZ,II,TT,2019-07-01,38174.6
PGKL,D,IZ,II,TT,2019-08-01,38239
PGKL,D,IZ,II,TT,2019-09-01,39577.2
PGKL,D,IZ,II,TT,2019-10-01,42960.4
PGKL,D,IZ,II,TT,2019-11-01,44874.6
PGKL,D,IZ,II,TT,2019-12-01,46825.4
PGKL,D,IZ,II,TT,2020-01-01,45064.8
PGKL,D,IZ,II,TT,2020-02-01,45953.1
PGKL,D,IZ,II,TT,2020-03-01,42099.5
PGKL,D,IZ,II,TT,2020-04-01,37937.6
PGKL,D,IZ,II,TT,2020-05-01,56099.3
PGKL,D,IZ,II,TT,2020-06-01,61648.4
PGKL,D,IZ,II,TT,2020-07-01,67182.7
PGKL,D,IZ,II,TT,2020-08-01,65665.2
PGKL,D,IZ,II,TT,2020-09-01,68287.5
PGKL,D,IZ,II,TT,2020-10-01,71711.1
PGKL,D,IZ,II,TT,2020-11-01,68631.3
PGKL,D,IZ,II,TT,2020-12-01,73664.3
PGKL,D,IZ,II,TT,2021-01-01,59892.1
PGKL,D,IZ,II,TT,2021-02-01,58107.4
PGKL,D,IZ,II,TT,2021-03-01,78683.3
PGKL,D,IZ,II,TT,2021-04-01,75391.9
PGKL,D,IZ,II,TT,2021-05-01,77900
PGKL,D,IZ,II,TT,2021-06-01,83919
PGKL,D,IZ,II,TT,2021-07-01,82124.2
PGKL,D,IZ,II,TT,2021-08-01,80488.4
PGKL,D,IZ,II,TT,2021-09-01,84724.8
PGKL,D,IZ,II,TT,2021-10-01,87070.4
PGKL,D,IZ,II,TT,2021-11-01,89084
PGKL,D,IZ,II,TT,2021-12-01,95733.6
PGKL,D,IZ,II,TT,2022-01-01,81308.5
PGKL,D,IZ,II,TT,2022-02-01,82035.7
PGKL,D,IZ,II,TT,2022-03-01,96401
PGKL,D,IZ,II,TT,2022-04-01,90028.6
PGKL,D,IZ,II,TT,2022-05-01,95447.7
PGKL,D,IZ,II,TT,2022-06-01,96737
PGKL,D,IZ,II,TT,2022-07-01,99167.9
PGKL,D,IZ,II,TT,2022-08-01,97858.2
PGKL,D,IZ,II,TT,2022-09-01,99663
PGKL,D,IZ,II,TT,2022-10-01,101781.2
PGKL,D,IZ,II,TT,2022-11-01,104652.4
PGKL,D,IZ,II,TT,2022-12-01,112297.5
PGKL,D,IZ,II,TT,2023-01-01,97749.7
PGKL,D,IZ,II,TT,2023-02-01,94800.7
PGKL,D,IZ,II,TT,2023-03-01,108085.8
PGKL,D,IZ,II,TT,2023-04-01,96689.4
PGKL,D,IZ,II,TT,2023-05-01,106594.1
PGKL,D,IZ,II,TT,2023-06-01,112026
PGKL,D,IZ,II,TT,2023-07-01,104409.5
PGKL,D,IZ,II,TT,2023-08-01,104010.1
PGKL,D,IZ,II,TT,2023-09-01,105668
PGKL,D,IZ,II,TT,2023-10-01,106816.1
PGKL,D,IZ,II,TT,2023-11-01,107317.2
PGKL,D,IZ,II,TT,2023-12-01,113118.1
PGKL,D,IZ,II,TT,2024-01-01,100994.7
PGKL,D,IZ,II,TT,2024-02-01,101617.7
PGKL,D,IZ,II,TT,2024-03-01,108010.1
PGKL,D,IZ,II,TT,2024-04-01,104509.1
PGKL,D,IZ,II,TT,2024-05-01,109083.5
PGKL,D,IZ,II,TT,2024-06-01,107042.7
PGKL,D,IZ,II,TT,2024-07-01,109592.8
PGKL,D,IZ,II,TT,2024-08-01,108645.1
PGKL,D,IZ,II,TT,2024-09-01,104340.4
PGKL,D,IZ,II,TT,2024-10-01,108948.8
PGKL,D,IZ,II,TT,2024-11-01,110892.5
PGKL,D,IZ,II,TT,2024-12-01,117303.9
PGKL,D,IZ,II,TT,2025-01-01,105815.9
PGKL,D,IZ,II,TT,2025-02-01,101490.3
PGKL,D,IZ,II,TT,2025-03-01,114918.6
PGKL,D,IZ,II,TT,2025-04-01,110125.8
PGKL,D,IZ,II,TT,2025-05-01,118606.4
PGKL,D,IZ,II,TT,2025-06-01,116187.9
PGKL,D,IZ,II,TT,2025-07-01,114737
PGKL,D,IZ,II,TT,2025-08-01,113248.6
PGKL,D,IZ,II,TT,2025-09-01,114839.2
PGKL,D,IZ,II,TT,2025-10-01,118566.5
PGKL,D,IZ,II,TT,2025-11-01,117975
PGKL,D,IZ,II,TT,2025-12-01,127881
PGKL,D,IZ,II,TT,2026-01-01,120505.8
PGKL,D,IZ,II,TT,2026-02-01,115585.5
PGKL,D,IZ,II,TT,2026-03-01,134658
PGKL,D,IZ,II,TT,2026-04-01,128701
PGKL,D,IZ,II,TT,2026-05-01,137538.8
PGKL,EG,IZ,II,BMF,2014-12-01,0.7
PGKL,EG,IZ,II,BMF,2015-01-01,0.6
PGKL,EG,IZ,II,BMF,2015-02-01,0.7
PGKL,EG,IZ,II,BMF,2015-03-01,0.9
PGKL,EG,IZ,II,BMF,2015-04-01,0.8
PGKL,EG,IZ,II,BMF,2015-05-01,0.8
PGKL,EG,IZ,II,BMF,2015-06-01,1
PGKL,EG,IZ,II,BMF,2015-07-01,1
PGKL,EG,IZ,II,BMF,2015-08-01,1
PGKL,EG,IZ,II,BMF,2015-09-01,1.3
PGKL,EG,IZ,II,BMF,2015-10-01,1.3
PGKL,EG,IZ,II,BMF,2015-11-01,1.4
PGKL,EG,IZ,II,BMF,2015-12-01,1.6
PGKL,EG,IZ,II,BMF,2016-01-01,1.4
PGKL,EG,IZ,II,BMF,2016-02-01,1.7
PGKL,EG,IZ,II,BMF,2016-03-01,1.7
PGKL,EG,IZ,II,BMF,2016-04-01,1.8
PGKL,EG,IZ,II,BMF,2016-05-01,2.1
PGKL,EG,IZ,II,BMF,2016-06-01,2
PGKL,EG,IZ,II,BMF,2016-07-01,2.1
PGKL,EG,IZ,II,BMF,2016-08-01,2.6
PGKL,EG,IZ,II,BMF,2016-09-01,2.8
PGKL,EG,IZ,II,BMF,2016-10-01,3.1
PGKL,EG,IZ,II,BMF,2016-11-01,3.2
PGKL,EG,IZ,II,BMF,2016-12-01,3.5
PGKL,EG,IZ,II,BMF,2017-01-01,3.4
PGKL,EG,IZ,II,BMF,2017-02-01,3.4
PGKL,EG,IZ,II,BMF,2017-03-01,4.2
PGKL,EG,IZ,II,BMF,2017-04-01,3.9
PGKL,EG,IZ,II,BMF,2017-05-01,5
PGKL,EG,IZ,II,BMF,2017-06-01,4.7
PGKL,EG,IZ,II,BMF,2017-07-01,5.1
PGKL,EG,IZ,II,BMF,2017-08-01,5.2
PGKL,EG,IZ,II,BMF,2017-09-01,5.7
PGKL,EG,IZ,II,BMF,2017-10-01,6.6
PGKL,EG,IZ,II,BMF,2017-11-01,6.8
PGKL,EG,IZ,II,BMF,2017-12-01,7.2
PGKL,EG,IZ,II,BMF,2018-01-01,7.7
PGKL,EG,IZ,II,BMF,2018-02-01,7.1
PGKL,EG,IZ,II,BMF,2018-03-01,8
PGKL,EG,IZ,II,BMF,2018-04-01,8.6
PGKL,EG,IZ,II,BMF,2018-05-01,8.2
PGKL,EG,IZ,II,BMF,2018-06-01,9.1
PGKL,EG,IZ,II,BMF,2018-07-01,9.8
PGKL,EG,IZ,II,BMF,2018-08-01,10
PGKL,EG,IZ,II,BMF,2018-09-01,9.7
PGKL,EG,IZ,II,BMF,2018-10-01,11.7
PGKL,EG,IZ,II,BMF,2018-11-01,10.9
PGKL,EG,IZ,II,BMF,2018-12-01,12.1
PGKL,EG,IZ,II,BMF,2019-01-01,14.4
PGKL,EG,IZ,II,BMF,2019-02-01,14.6
PGKL,EG,IZ,II,BMF,2019-03-01,15.1
PGKL,EG,IZ,II,BMF,2019-04-01,15.5
PGKL,EG,IZ,II,BMF,2019-05-01,15.5
PGKL,EG,IZ,II,BMF,2019-06-01,17.6
PGKL,EG,IZ,II,BMF,2019-07-01,18.5
PGKL,EG,IZ,II,BMF,2019-08-01,17.6
PGKL,EG,IZ,II,BMF,2019-09-01,17.9
PGKL,EG,IZ,II,BMF,2019-10-01,21.4
PGKL,EG,IZ,II,BMF,2019-11-01,17.5
PGKL,EG,IZ,II,BMF,2019-12-01,20.6
PGKL,EG,IZ,II,BMF,2020-01-01,19.8
PGKL,EG,IZ,II,BMF,2020-02-01,20.2
PGKL,EG,IZ,II,BMF,2020-03-01,17.4
PGKL,EG,IZ,II,BMF,2020-04-01,13.2
PGKL,EG,IZ,II,BMF,2020-05-01,20.8
PGKL,EG,IZ,II,BMF,2020-06-01,26.9
PGKL,EG,IZ,II,BMF,2020-07-01,29.6
PGKL,EG,IZ,II,BMF,2020-08-01,29.9
PGKL,EG,IZ,II,BMF,2020-09-01,29.4
PGKL,EG,IZ,II,BMF,2020-10-01,29.3
PGKL,EG,IZ,II,BMF,2020-11-01,28.5
PGKL,EG,IZ,II,BMF,2020-12-01,31.5
PGKL,EG,IZ,II,BMF,2021-01-01,26.9
PGKL,EG,IZ,II,BMF,2021-02-01,28.6
PGKL,EG,IZ,II,BMF,2021-03-01,37.6
PGKL,EG,IZ,II,BMF,2021-04-01,35.2
PGKL,EG,IZ,II,BMF,2021-05-01,38
PGKL,EG,IZ,II,BMF,2021-06-01,43.1
PGKL,EG,IZ,II,BMF,2021-07-01,45.7
PGKL,EG,IZ,II,BMF,2021-08-01,50.4
PGKL,EG,IZ,II,BMF,2021-09-01,47.3
PGKL,EG,IZ,II,BMF,2021-10-01,47.8
PGKL,EG,IZ,II,BMF,2021-11-01,52
PGKL,EG,IZ,II,BMF,2021-12-01,53.4
PGKL,EG,IZ,II,BMF,2022-01-01,45.5
PGKL,EG,IZ,II,BMF,2022-02-01,47.7
PGKL,EG,IZ,II,BMF,2022-03-01,53.5
PGKL,EG,IZ,II,BMF,2022-04-01,49.1
PGKL,EG,IZ,II,BMF,2022-05-01,55.9
PGKL,EG,IZ,II,BMF,2022-06-01,54
PGKL,EG,IZ,II,BMF,2022-07-01,57.4
PGKL,EG,IZ,II,BMF,2022-08-01,62.6
PGKL,EG,IZ,II,BMF,2022-09-01,54.5
PGKL,EG,IZ,II,BMF,2022-10-01,57.6
PGKL,EG,IZ,II,BMF,2022-11-01,57.7
PGKL,EG,IZ,II,BMF,2022-12-01,59.3
PGKL,EG,IZ,II,BMF,2023-01-01,57.3
PGKL,EG,IZ,II,BMF,2023-02-01,55.8
PGKL,EG,IZ,II,BMF,2023-03-01,58.8
PGKL,EG,IZ,II,BMF,2023-04-01,52.1
PGKL,EG,IZ,II,BMF,2023-05-01,60
PGKL,EG,IZ,II,BMF,2023-06-01,60
PGKL,EG,IZ,II,BMF,2023-07-01,62.5
PGKL,EG,IZ,II,BMF,2023-08-01,65
PGKL,EG,IZ,II,BMF,2023-09-01,60.6
PGKL,EG,IZ,II,BMF,2023-10-01,65.4
PGKL,EG,IZ,II,BMF,2023-11-01,64.9
PGKL,EG,IZ,II,BMF,2023-12-01,66.6
PGKL,EG,IZ,II,BMF,2024-01-01,64.5
PGKL,EG,IZ,II,BMF,2024-02-01,65.9
PGKL,EG,IZ,II,BMF,2024-03-01,60.4
PGKL,EG,IZ,II,BMF,2024-04-01,64.1
PGKL,EG,IZ,II,BMF,2024-05-01,63.1
PGKL,EG,IZ,II,BMF,2024-06-01,61.5
PGKL,EG,IZ,II,BMF,2024-07-01,72.7
PGKL,EG,IZ,II,BMF,2024-08-01,71.6
PGKL,EG,IZ,II,BMF,2024-09-01,67.8
PGKL,EG,IZ,II,BMF,2024-10-01,70.3
PGKL,EG,IZ,II,BMF,2024-11-01,70.5
PGKL,EG,IZ,II,BMF,2024-12-01,75.4
PGKL,EG,IZ,II,BMF,2025-01-01,67.3
PGKL,EG,IZ,II,BMF,2025-02-01,64.7
PGKL,EG,IZ,II,BMF,2025-03-01,71.3
PGKL,EG,IZ,II,BMF,2025-04-01,65.4
PGKL,EG,IZ,II,BMF,2025-05-01,68.5
PGKL,EG,IZ,II,BMF,2025-06-01,71.7
PGKL,EG,IZ,II,BMF,2025-07-01,74.5
PGKL,EG,IZ,II,BMF,2025-08-01,73.2
PGKL,EG,IZ,II,BMF,2025-09-01,74.5
PGKL,EG,IZ,II,BMF,2025-10-01,74.5
PGKL,EG,IZ,II,BMF,2025-11-01,70.5
PGKL,EG,IZ,II,BMF,2025-12-01,81.2
PGKL,EG,IZ,II,BMF,2026-01-01,69.8
PGKL,EG,IZ,II,BMF,2026-02-01,67.6
PGKL,EG,IZ,II,BMF,2026-03-01,77.5
PGKL,EG,IZ,II,BMF,2026-04-01,70.6
PGKL,EG,IZ,II,BMF,2026-05-01,69.8
PGKL,EG,IZ,II,BTF,2014-12-01,11.666666666666666
PGKL,EG,IZ,II,BTF,2015-01-01,9.966777408637872
PGKL,EG,IZ,II,BTF,2015-02-01,12.237762237762237
PGKL,EG,IZ,II,BTF,2015-03-01,12.129380053908356
PGKL,EG,IZ,II,BTF,2015-04-01,11.994002998500749
PGKL,EG,IZ,II,BTF,2015-05-01,11.71303074670571
PGKL,EG,IZ,II,BTF,2015-06-01,12.40694789081886
PGKL,EG,IZ,II,BTF,2015-07-01,12.97016861219196
PGKL,EG,IZ,II,BTF,2015-08-01,12.254901960784315
PGKL,EG,IZ,II,BTF,2015-09-01,13.598326359832638
PGKL,EG,IZ,II,BTF,2015-10-01,13.224821973550357
PGKL,EG,IZ,II,BTF,2015-11-01,12.89134438305709
PGKL,EG,IZ,II,BTF,2015-12-01,14.760147601476014
PGKL,EG,IZ,II,BTF,2016-01-01,13.847675568743817
PGKL,EG,IZ,II,BTF,2016-02-01,14.718614718614717
PGKL,EG,IZ,II,BTF,2016-03-01,13.107170393215114
PGKL,EG,IZ,II,BTF,2016-04-01,13.60544217687075
PGKL,EG,IZ,II,BTF,2016-05-01,13.934970139349701
PGKL,EG,IZ,II,BTF,2016-06-01,13.324450366422386
PGKL,EG,IZ,II,BTF,2016-07-01,13.990672884743507
PGKL,EG,IZ,II,BTF,2016-08-01,14.084507042253522
PGKL,EG,IZ,II,BTF,2016-09-01,13.658536585365853
PGKL,EG,IZ,II,BTF,2016-10-01,14.636449480642115
PGKL,EG,IZ,II,BTF,2016-11-01,13.733905579399142
PGKL,EG,IZ,II,BTF,2016-12-01,15.164644714038127
PGKL,EG,IZ,II,BTF,2017-01-01,14.782608695652172
PGKL,EG,IZ,II,BTF,2017-02-01,14.705882352941178
PGKL,EG,IZ,II,BTF,2017-03-01,14.11290322580645
PGKL,EG,IZ,II,BTF,2017-04-01,15.41501976284585
PGKL,EG,IZ,II,BTF,2017-05-01,15.082956259426847
PGKL,EG,IZ,II,BTF,2017-06-01,14.765944077913916
PGKL,EG,IZ,II,BTF,2017-07-01,16.372391653290528
PGKL,EG,IZ,II,BTF,2017-08-01,15.980331899200985
PGKL,EG,IZ,II,BTF,2017-09-01,15.586546349466778
PGKL,EG,IZ,II,BTF,2017-10-01,15.733015494636472
PGKL,EG,IZ,II,BTF,2017-11-01,15.671813781977415
PGKL,EG,IZ,II,BTF,2017-12-01,17.888198757763973
PGKL,EG,IZ,II,BTF,2018-01-01,17.604023776863286
PGKL,EG,IZ,II,BTF,2018-02-01,17.203779985461594
PGKL,EG,IZ,II,BTF,2018-03-01,16.576875259013676
PGKL,EG,IZ,II,BTF,2018-04-01,15.122208545806222
PGKL,EG,IZ,II,BTF,2018-05-01,15.619047619047617
PGKL,EG,IZ,II,BTF,2018-06-01,17.121354656632175
PGKL,EG,IZ,II,BTF,2018-07-01,18.014705882352942
PGKL,EG,IZ,II,BTF,2018-08-01,17.559262510974538
PGKL,EG,IZ,II,BTF,2018-09-01,17.46803529623627
PGKL,EG,IZ,II,BTF,2018-10-01,17.43666169895678
PGKL,EG,IZ,II,BTF,2018-11-01,17.442790846535445
PGKL,EG,IZ,II,BTF,2018-12-01,19.898043085018912
PGKL,EG,IZ,II,BTF,2019-01-01,20.38216560509554
PGKL,EG,IZ,II,BTF,2019-02-01,20.609824957651043
PGKL,EG,IZ,II,BTF,2019-03-01,19.10425101214575
PGKL,EG,IZ,II,BTF,2019-04-01,19.450370184464802
PGKL,EG,IZ,II,BTF,2019-05-01,18.527372699019843
PGKL,EG,IZ,II,BTF,2019-06-01,18.97165031799073
PGKL,EG,IZ,II,BTF,2019-07-01,19.609921560313758
PGKL,EG,IZ,II,BTF,2019-08-01,19.98864281658149
PGKL,EG,IZ,II,BTF,2019-09-01,19.138244413557146
PGKL,EG,IZ,II,BTF,2019-10-01,21.462240497442583
PGKL,EG,IZ,II,BTF,2019-11-01,19.115237575095577
PGKL,EG,IZ,II,BTF,2019-12-01,22.22461970007552
PGKL,EG,IZ,II,BTF,2020-01-01,21.115495360989655
PGKL,EG,IZ,II,BTF,2020-02-01,21.49622219857401
PGKL,EG,IZ,II,BTF,2020-03-01,21.693055728712128
PGKL,EG,IZ,II,BTF,2020-04-01,24.070021881838073
PGKL,EG,IZ,II,BTF,2020-05-01,26.206375204737306
PGKL,EG,IZ,II,BTF,2020-06-01,25.00232363602565
PGKL,EG,IZ,II,BTF,2020-07-01,25.407725321888414
PGKL,EG,IZ,II,BTF,2020-08-01,25.164113785557984
PGKL,EG,IZ,II,BTF,2020-09-01,23.383440706275355
PGKL,EG,IZ,II,BTF,2020-10-01,29.253194888178914
PGKL,EG,IZ,II,BTF,2020-11-01,24.908232826428943
PGKL,EG,IZ,II,BTF,2020-12-01,28.85672407475266
PGKL,EG,IZ,II,BTF,2021-01-01,29.746765453942274
PGKL,EG,IZ,II,BTF,2021-02-01,29.58212660322714
PGKL,EG,IZ,II,BTF,2021-03-01,28.484848484848484
PGKL,EG,IZ,II,BTF,2021-04-01,29.018961253091508
PGKL,EG,IZ,II,BTF,2021-05-01,29.092022661154495
PGKL,EG,IZ,II,BTF,2021-06-01,29.208457576579022
PGKL,EG,IZ,II,BTF,2021-07-01,31.771412680756395
PGKL,EG,IZ,II,BTF,2021-08-01,31.836270608300172
PGKL,EG,IZ,II,BTF,2021-09-01,28.567977290571964
PGKL,EG,IZ,II,BTF,2021-10-01,29.58103843059595
PGKL,EG,IZ,II,BTF,2021-11-01,29.62962962962963
PGKL,EG,IZ,II,BTF,2021-12-01,32.612678636863315
PGKL,EG,IZ,II,BTF,2022-01-01,30.590291784321632
PGKL,EG,IZ,II,BTF,2022-02-01,30.784123910939012
PGKL,EG,IZ,II,BTF,2022-03-01,28.088412873418385
PGKL,EG,IZ,II,BTF,2022-04-01,28.880654079171816
PGKL,EG,IZ,II,BTF,2022-05-01,26.920298579340237
PGKL,EG,IZ,II,BTF,2022-06-01,27.82501159375483
PGKL,EG,IZ,II,BTF,2022-07-01,30.683701288287807
PGKL,EG,IZ,II,BTF,2022-08-01,30.181765585073045
PGKL,EG,IZ,II,BTF,2022-09-01,28.540008378718056
PGKL,EG,IZ,II,BTF,2022-10-01,28.924374811690267
PGKL,EG,IZ,II,BTF,2022-11-01,28.913609941872124
PGKL,EG,IZ,II,BTF,2022-12-01,31.387286296511935
PGKL,EG,IZ,II,BTF,2023-01-01,29.707590211530487
PGKL,EG,IZ,II,BTF,2023-02-01,29.807692307692303
PGKL,EG,IZ,II,BTF,2023-03-01,27.38067520372526
PGKL,EG,IZ,II,BTF,2023-04-01,29.164800716524855
PGKL,EG,IZ,II,BTF,2023-05-01,26.87690378068446
PGKL,EG,IZ,II,BTF,2023-06-01,27.196083763937995
PGKL,EG,IZ,II,BTF,2023-07-01,30.101623079516443
PGKL,EG,IZ,II,BTF,2023-08-01,30.66471670519413
PGKL,EG,IZ,II,BTF,2023-09-01,28.504233301975543
PGKL,EG,IZ,II,BTF,2023-10-01,29.13140311804009
PGKL,EG,IZ,II,BTF,2023-11-01,30.28747433264887
PGKL,EG,IZ,II,BTF,2023-12-01,33.487530168946094
PGKL,EG,IZ,II,BTF,2024-01-01,30.867151607963248
PGKL,EG,IZ,II,BTF,2024-02-01,31.885039674859687
PGKL,EG,IZ,II,BTF,2024-03-01,28.57548374887638
PGKL,EG,IZ,II,BTF,2024-04-01,28.029209847391662
PGKL,EG,IZ,II,BTF,2024-05-01,27.625760693489777
PGKL,EG,IZ,II,BTF,2024-06-01,28.163209232037367
PGKL,EG,IZ,II,BTF,2024-07-01,29.737800139076374
PGKL,EG,IZ,II,BTF,2024-08-01,31.134495803800498
PGKL,EG,IZ,II,BTF,2024-09-01,28.36108090019242
PGKL,EG,IZ,II,BTF,2024-10-01,29.103705237010967
PGKL,EG,IZ,II,BTF,2024-11-01,30.321276504236376
PGKL,EG,IZ,II,BTF,2024-12-01,32.153518123667375
PGKL,EG,IZ,II,BTF,2025-01-01,30.017841213202498
PGKL,EG,IZ,II,BTF,2025-02-01,29.005648704384473
PGKL,EG,IZ,II,BTF,2025-03-01,28.62534125582142
PGKL,EG,IZ,II,BTF,2025-04-01,27.541480670428705
PGKL,EG,IZ,II,BTF,2025-05-01,26.87012120974385
PGKL,EG,IZ,II,BTF,2025-06-01,27.260284389019848
PGKL,EG,IZ,II,BTF,2025-07-01,29.656462720433108
PGKL,EG,IZ,II,BTF,2025-08-01,30.863937260193115
PGKL,EG,IZ,II,BTF,2025-09-01,28.022267358760253
PGKL,EG,IZ,II,BTF,2025-10-01,28.672593618904667
PGKL,EG,IZ,II,BTF,2025-11-01,29.274977161365335
PGKL,EG,IZ,II,BTF,2025-12-01,31.341670526478307
PGKL,EG,IZ,II,BTF,2026-01-01,29.765458422174838
PGKL,EG,IZ,II,BTF,2026-02-01,28.780653950953674
PGKL,EG,IZ,II,BTF,2026-03-01,28.02791942425229
PGKL,EG,IZ,II,BTF,2026-04-01,27.916172400158164
PGKL,EG,IZ,II,BTF,2026-05-01,27.484643250905652
PGKL,EG,IZ,II,TT,2014-12-01,60
PGKL,EG,IZ,II,TT,2015-01-01,60.2
PGKL,EG,IZ,II,TT,2015-02-01,57.2
PGKL,EG,IZ,II,TT,2015-03-01,74.2
PGKL,EG,IZ,II,TT,2015-04-01,66.7
PGKL,EG,IZ,II,TT,2015-05-01,68.3
PGKL,EG,IZ,II,TT,2015-06-01,80.6
PGKL,EG,IZ,II,TT,2015-07-01,77.1
PGKL,EG,IZ,II,TT,2015-08-01,81.6
PGKL,EG,IZ,II,TT,2015-09-01,95.6
PGKL,EG,IZ,II,TT,2015-10-01,98.3
PGKL,EG,IZ,II,TT,2015-11-01,108.6
PGKL,EG,IZ,II,TT,2015-12-01,108.4
PGKL,EG,IZ,II,TT,2016-01-01,101.1
PGKL,EG,IZ,II,TT,2016-02-01,115.5
PGKL,EG,IZ,II,TT,2016-03-01,129.7
PGKL,EG,IZ,II,TT,2016-04-01,132.3
PGKL,EG,IZ,II,TT,2016-05-01,150.7
PGKL,EG,IZ,II,TT,2016-06-01,150.1
PGKL,EG,IZ,II,TT,2016-07-01,150.1
PGKL,EG,IZ,II,TT,2016-08-01,184.6
PGKL,EG,IZ,II,TT,2016-09-01,205
PGKL,EG,IZ,II,TT,2016-10-01,211.8
PGKL,EG,IZ,II,TT,2016-11-01,233
PGKL,EG,IZ,II,TT,2016-12-01,230.8
PGKL,EG,IZ,II,TT,2017-01-01,230
PGKL,EG,IZ,II,TT,2017-02-01,231.2
PGKL,EG,IZ,II,TT,2017-03-01,297.6
PGKL,EG,IZ,II,TT,2017-04-01,253
PGKL,EG,IZ,II,TT,2017-05-01,331.5
PGKL,EG,IZ,II,TT,2017-06-01,318.3
PGKL,EG,IZ,II,TT,2017-07-01,311.5
PGKL,EG,IZ,II,TT,2017-08-01,325.4
PGKL,EG,IZ,II,TT,2017-09-01,365.7
PGKL,EG,IZ,II,TT,2017-10-01,419.5
PGKL,EG,IZ,II,TT,2017-11-01,433.9
PGKL,EG,IZ,II,TT,2017-12-01,402.5
PGKL,EG,IZ,II,TT,2018-01-01,437.4
PGKL,EG,IZ,II,TT,2018-02-01,412.7
PGKL,EG,IZ,II,TT,2018-03-01,482.6
PGKL,EG,IZ,II,TT,2018-04-01,568.7
PGKL,EG,IZ,II,TT,2018-05-01,525
PGKL,EG,IZ,II,TT,2018-06-01,531.5
PGKL,EG,IZ,II,TT,2018-07-01,544
PGKL,EG,IZ,II,TT,2018-08-01,569.5
PGKL,EG,IZ,II,TT,2018-09-01,555.3
PGKL,EG,IZ,II,TT,2018-10-01,671
PGKL,EG,IZ,II,TT,2018-11-01,624.9
PGKL,EG,IZ,II,TT,2018-12-01,608.1
PGKL,EG,IZ,II,TT,2019-01-01,706.5
PGKL,EG,IZ,II,TT,2019-02-01,708.4
PGKL,EG,IZ,II,TT,2019-03-01,790.4
PGKL,EG,IZ,II,TT,2019-04-01,796.9
PGKL,EG,IZ,II,TT,2019-05-01,836.6
PGKL,EG,IZ,II,TT,2019-06-01,927.7
PGKL,EG,IZ,II,TT,2019-07-01,943.4
PGKL,EG,IZ,II,TT,2019-08-01,880.5
PGKL,EG,IZ,II,TT,2019-09-01,935.3
PGKL,EG,IZ,II,TT,2019-10-01,997.1
PGKL,EG,IZ,II,TT,2019-11-01,915.5
PGKL,EG,IZ,II,TT,2019-12-01,926.9
PGKL,EG,IZ,II,TT,2020-01-01,937.7
PGKL,EG,IZ,II,TT,2020-02-01,939.7
PGKL,EG,IZ,II,TT,2020-03-01,802.1
PGKL,EG,IZ,II,TT,2020-04-01,548.4
PGKL,EG,IZ,II,TT,2020-05-01,793.7
PGKL,EG,IZ,II,TT,2020-06-01,1075.9
PGKL,EG,IZ,II,TT,2020-07-01,1165
PGKL,EG,IZ,II,TT,2020-08-01,1188.2
PGKL,EG,IZ,II,TT,2020-09-01,1257.3
PGKL,EG,IZ,II,TT,2020-10-01,1001.6
PGKL,EG,IZ,II,TT,2020-11-01,1144.2
PGKL,EG,IZ,II,TT,2020-12-01,1091.6
PGKL,EG,IZ,II,TT,2021-01-01,904.3
PGKL,EG,IZ,II,TT,2021-02-01,966.8
PGKL,EG,IZ,II,TT,2021-03-01,1320
PGKL,EG,IZ,II,TT,2021-04-01,1213
PGKL,EG,IZ,II,TT,2021-05-01,1306.2
PGKL,EG,IZ,II,TT,2021-06-01,1475.6
PGKL,EG,IZ,II,TT,2021-07-01,1438.4
PGKL,EG,IZ,II,TT,2021-08-01,1583.1
PGKL,EG,IZ,II,TT,2021-09-01,1655.7
PGKL,EG,IZ,II,TT,2021-10-01,1615.9
PGKL,EG,IZ,II,TT,2021-11-01,1755
PGKL,EG,IZ,II,TT,2021-12-01,1637.4
PGKL,EG,IZ,II,TT,2022-01-01,1487.4
PGKL,EG,IZ,II,TT,2022-02-01,1549.5
PGKL,EG,IZ,II,TT,2022-03-01,1904.7
PGKL,EG,IZ,II,TT,2022-04-01,1700.1
PGKL,EG,IZ,II,TT,2022-05-01,2076.5
PGKL,EG,IZ,II,TT,2022-06-01,1940.7
PGKL,EG,IZ,II,TT,2022-07-01,1870.7
