sector,sex,date,value
P_3_14,total,1999-04-01,60659
P_3_14,total,1999-07-01,61332
P_3_14,total,1999-10-01,60312
P_3_14,total,2000-01-01,60378
P_3_14,total,2000-04-01,61069
P_3_14,total,2000-07-01,60079
P_3_14,total,2000-10-01,57788
P_3_14,total,2001-01-01,56676
P_3_14,total,2001-04-01,56231
P_3_14,total,2001-07-01,56264
P_3_14,total,2001-10-01,57069
P_3_14,total,2002-01-01,58421
P_3_14,total,2002-04-01,60405
P_3_14,total,2002-07-01,60077
P_3_14,total,2002-10-01,57721
P_3_14,total,2003-01-01,55565
P_3_14,total,2003-04-01,53587
P_3_14,total,2003-07-01,53065
P_3_14,total,2003-10-01,53901
P_3_14,total,2004-01-01,54865
P_3_14,total,2004-04-01,55940
P_3_14,total,2004-07-01,55689
P_3_14,total,2004-10-01,54347
P_3_14,total,2005-01-01,53235
P_3_14,total,2005-04-01,52307
P_3_14,total,2005-07-01,51827
P_3_14,total,2005-10-01,51795
P_3_14,total,2006-01-01,51914
P_3_14,total,2006-04-01,52132
P_3_14,total,2006-07-01,51816
P_3_14,total,2006-10-01,50949
P_3_14,total,2007-01-01,50116
P_3_14,total,2007-04-01,49243
P_3_14,total,2007-07-01,50124
P_3_14,total,2007-10-01,52932
P_3_14,total,2008-01-01,56061
P_3_14,total,2008-04-01,59352
P_3_14,total,2008-07-01,62178
P_3_14,total,2008-10-01,64674
P_3_14,total,2009-01-01,67464
P_3_14,total,2009-04-01,70394
P_3_14,total,2009-07-01,68072
P_3_14,total,2009-10-01,61052
P_3_14,total,2010-01-01,54288.061331
P_3_14,total,2010-04-01,54673.931879
P_3_14,total,2010-07-01,58189.091558
P_3_14,total,2010-10-01,53764.102926
P_3_14,total,2011-01-01,55262.176404
P_3_14,total,2011-04-01,61427.112664
P_3_14,total,2011-07-01,43138.116335
P_3_14,total,2011-10-01,55863.088625
P_3_14,total,2012-01-01,61445.584779
P_3_14,total,2012-04-01,57854.146042
P_3_14,total,2012-07-01,44946.464628
P_3_14,total,2012-10-01,48859.811509
P_3_14,total,2013-01-01,54174.790449
P_3_14,total,2013-04-01,56969.67287
P_3_14,total,2013-07-01,42831.95632
P_3_14,total,2013-10-01,58312.761874
P_3_14,total,2014-01-01,57891.129678
P_3_14,total,2014-04-01,58827.335224
P_3_14,total,2014-07-01,51812.946779
P_3_14,total,2014-10-01,57543.36197
P_3_14,total,2015-01-01,57262.676793
P_3_14,total,2015-04-01,60648.939309
P_3_14,total,2015-07-01,58701.848586
P_3_14,total,2015-10-01,62321.955039
P_3_14,total,2016-01-01,64783.046376
P_3_14,total,2016-04-01,71621.2489
P_3_14,total,2016-07-01,59091.108976
P_3_14,total,2016-10-01,63432.146014
P_3_14,total,2017-01-01,72338.600985
P_3_14,total,2017-04-01,65002.060132
P_3_14,total,2017-07-01,54003.477092
P_3_14,total,2017-10-01,67515.867176
P_3_14,total,2018-01-01,60864.383057
P_3_14,total,2018-04-01,68309.47034
P_3_14,total,2018-07-01,56453.00581
P_3_14,total,2018-10-01,59709.591788
P_3_14,total,2019-01-01,60951.079441
P_3_14,total,2019-04-01,70035.156137
P_3_14,total,2019-07-01,51438.274276
P_3_14,total,2019-10-01,63716.089041
P_3_14,total,2020-01-01,55418.651126
P_3_14,total,2020-04-01,54440.887416
P_3_14,total,2020-07-01,53495.719869
P_3_14,total,2020-10-01,55008.187615
P_3_14,total,2021-01-01,57535.846653
P_3_14,total,2021-04-01,60682.285152
P_3_14,total,2021-07-01,65016.177292
P_3_14,total,2021-10-01,65723.790404
P_3_14,total,2022-01-01,69554.093317
P_3_14,total,2022-04-01,67156.833523
P_3_14,total,2022-07-01,69773.786271
P_3_14,total,2022-10-01,67019.123697
P_3_14,total,2023-01-01,66695.019458
P_3_14,total,2023-04-01,80153.41881
P_3_14,total,2023-07-01,74726.38615
P_3_14,total,2023-10-01,80682.533253
P_3_14,total,2024-01-01,83489.403671
P_3_14,total,2024-04-01,79240.341935
P_3_14,total,2024-07-01,76393.441206
P_3_14,total,2024-10-01,76710.361562
P_3_14,total,2025-01-01,77519.279388
P_3_14,total,2025-04-01,73439.385168
P_3_14,total,2025-07-01,67815.848268
P_3_14,total,2025-10-01,68943.978542
P_3_2,female,1991-04-01,57331
P_3_2,female,1991-07-01,55307
P_3_2,female,1991-10-01,53791
P_3_2,female,1992-01-01,54449
P_3_2,female,1992-04-01,54772
P_3_2,female,1992-07-01,53051
P_3_2,female,1992-10-01,49982
P_3_2,female,1993-01-01,52010
P_3_2,female,1993-04-01,55094
P_3_2,female,1993-07-01,53301
P_3_2,female,1993-10-01,51706
P_3_2,female,1994-01-01,51556
P_3_2,female,1994-04-01,51354
P_3_2,female,1994-07-01,51349
P_3_2,female,1994-10-01,51560
P_3_2,female,1995-01-01,51680
P_3_2,female,1995-04-01,51496
P_3_2,female,1995-07-01,51759
P_3_2,female,1995-10-01,52376
P_3_2,female,1996-01-01,52031
P_3_2,female,1996-04-01,51637
P_3_2,female,1996-07-01,51703
P_3_2,female,1996-10-01,51695
P_3_2,female,1997-01-01,51953
P_3_2,female,1997-04-01,52254
P_3_2,female,1997-07-01,51452
P_3_2,female,1997-10-01,50880
P_3_2,female,1998-01-01,51715
P_3_2,female,1998-04-01,52665
P_3_2,female,1998-07-01,53267
P_3_2,female,1998-10-01,53897
P_3_2,female,1999-01-01,55275
P_3_2,female,1999-04-01,56946
P_3_2,female,1999-07-01,58952
P_3_2,female,1999-10-01,60702
P_3_2,female,2000-01-01,61832
P_3_2,female,2000-04-01,62775
P_3_2,female,2000-07-01,63496
P_3_2,female,2000-10-01,65220
P_3_2,female,2001-01-01,66590
P_3_2,female,2001-04-01,67150
P_3_2,female,2001-07-01,67900
P_3_2,female,2001-10-01,68592
P_3_2,female,2002-01-01,67683
P_3_2,female,2002-04-01,66432
P_3_2,female,2002-07-01,67147
P_3_2,female,2002-10-01,67156
P_3_2,female,2003-01-01,66218
P_3_2,female,2003-04-01,65698
P_3_2,female,2003-07-01,65875
P_3_2,female,2003-10-01,65138
P_3_2,female,2004-01-01,65040
P_3_2,female,2004-04-01,64872
P_3_2,female,2004-07-01,63844
P_3_2,female,2004-10-01,64052
P_3_2,female,2005-01-01,64264
P_3_2,female,2005-04-01,63916
P_3_2,female,2005-07-01,63470
P_3_2,female,2005-10-01,62967
P_3_2,female,2006-01-01,63196
P_3_2,female,2006-04-01,63454
P_3_2,female,2006-07-01,62964
P_3_2,female,2006-10-01,62825
P_3_2,female,2007-01-01,62684
P_3_2,female,2007-04-01,62330
P_3_2,female,2007-07-01,62691
P_3_2,female,2007-10-01,63361
P_3_2,female,2008-01-01,63808
P_3_2,female,2008-04-01,64497
P_3_2,female,2008-07-01,65471
P_3_2,female,2008-10-01,65760
P_3_2,female,2009-01-01,65208
P_3_2,female,2009-04-01,63992
P_3_2,female,2009-07-01,62732
P_3_2,female,2009-10-01,61922
P_3_2,female,2010-01-01,61142.25408
P_3_2,female,2010-04-01,60794.848404
P_3_2,female,2010-07-01,60758.85043
P_3_2,female,2010-10-01,61014.978787
P_3_2,female,2011-01-01,62236.446478
P_3_2,female,2011-04-01,62495.045459
P_3_2,female,2011-07-01,61597.46236
P_3_2,female,2011-10-01,62595.055233
P_3_2,female,2012-01-01,61975.002199
P_3_2,female,2012-04-01,61321.280123
P_3_2,female,2012-07-01,61950.334575
P_3_2,female,2012-10-01,61829.670812
P_3_2,female,2013-01-01,62080.852781
P_3_2,female,2013-04-01,61976.856274
P_3_2,female,2013-07-01,61960.03896
P_3_2,female,2013-10-01,62165.978554
P_3_2,female,2014-01-01,62392.10778
P_3_2,female,2014-04-01,63356.162281
P_3_2,female,2014-07-01,63057.727782
P_3_2,female,2014-10-01,64229.615556
P_3_2,female,2015-01-01,64071.064072
P_3_2,female,2015-04-01,63483.400145
P_3_2,female,2015-07-01,62280.8332
P_3_2,female,2015-10-01,62909.08084
P_3_2,female,2016-01-01,63672.658985
P_3_2,female,2016-04-01,62084.484003
P_3_2,female,2016-07-01,61579.797828
P_3_2,female,2016-10-01,62558.01811
P_3_2,female,2017-01-01,62646.719813
P_3_2,female,2017-04-01,61818.37773
P_3_2,female,2017-07-01,60691.893282
P_3_2,female,2017-10-01,61577.164711
P_3_2,female,2018-01-01,62959.85529
P_3_2,female,2018-04-01,62470.785741
P_3_2,female,2018-07-01,63089.993822
P_3_2,female,2018-10-01,62748.849249
P_3_2,female,2019-01-01,63514.000824
P_3_2,female,2019-04-01,64618.202003
P_3_2,female,2019-07-01,64929.759092
P_3_2,female,2019-10-01,65506.059422
P_3_2,female,2020-01-01,65673.769355
P_3_2,female,2020-04-01,63479.654645
P_3_2,female,2020-07-01,62662.733048
P_3_2,female,2020-10-01,63745.830064
P_3_2,female,2021-01-01,62294.907783
P_3_2,female,2021-04-01,60411.177132
P_3_2,female,2021-07-01,60835.664901
P_3_2,female,2021-10-01,62055.050103
P_3_2,female,2022-01-01,60870.18902
P_3_2,female,2022-04-01,60294.347607
P_3_2,female,2022-07-01,59962.251643
P_3_2,female,2022-10-01,61325.810589
P_3_2,female,2023-01-01,62413.879139
P_3_2,female,2023-04-01,62107.438162
P_3_2,female,2023-07-01,61393.023623
P_3_2,female,2023-10-01,62928.263251
P_3_2,female,2024-01-01,63059.09639
P_3_2,female,2024-04-01,62390.942946
P_3_2,female,2024-07-01,61857.981874
P_3_2,female,2024-10-01,63772.48486
P_3_2,female,2025-01-01,65034.853696
P_3_2,female,2025-04-01,64801.045166
P_3_2,female,2025-07-01,64753.624458
P_3_2,female,2025-10-01,65101.981244
P_3_2,male,1991-04-01,160790
P_3_2,male,1991-07-01,160378
P_3_2,male,1991-10-01,159801
P_3_2,male,1992-01-01,159703
P_3_2,male,1992-04-01,159971
P_3_2,male,1992-07-01,159942
P_3_2,male,1992-10-01,160736
P_3_2,male,1993-01-01,160564
P_3_2,male,1993-04-01,158509
P_3_2,male,1993-07-01,157404
P_3_2,male,1993-10-01,157844
P_3_2,male,1994-01-01,157287
P_3_2,male,1994-04-01,154042
P_3_2,male,1994-07-01,153215
P_3_2,male,1994-10-01,154713
P_3_2,male,1995-01-01,156157
P_3_2,male,1995-04-01,157188
P_3_2,male,1995-07-01,156904
P_3_2,male,1995-10-01,156735
P_3_2,male,1996-01-01,156731
P_3_2,male,1996-04-01,156456
P_3_2,male,1996-07-01,154957
P_3_2,male,1996-10-01,153852
P_3_2,male,1997-01-01,153961
P_3_2,male,1997-04-01,153596
P_3_2,male,1997-07-01,151940
P_3_2,male,1997-10-01,151198
P_3_2,male,1998-01-01,151298
P_3_2,male,1998-04-01,150471
P_3_2,male,1998-07-01,150146
P_3_2,male,1998-10-01,150093
P_3_2,male,1999-01-01,150261
P_3_2,male,1999-04-01,150124
P_3_2,male,1999-07-01,150637
P_3_2,male,1999-10-01,152386
P_3_2,male,2000-01-01,154256
P_3_2,male,2000-04-01,154309
P_3_2,male,2000-07-01,153754
P_3_2,male,2000-10-01,155259
P_3_2,male,2001-01-01,156779
P_3_2,male,2001-04-01,155620
P_3_2,male,2001-07-01,154761
P_3_2,male,2001-10-01,155840
P_3_2,male,2002-01-01,154604
P_3_2,male,2002-04-01,152516
P_3_2,male,2002-07-01,152703
P_3_2,male,2002-10-01,152907
P_3_2,male,2003-01-01,152226
P_3_2,male,2003-04-01,150755
P_3_2,male,2003-07-01,150089
P_3_2,male,2003-10-01,151261
P_3_2,male,2004-01-01,152619
P_3_2,male,2004-04-01,152203
P_3_2,male,2004-07-01,151425
P_3_2,male,2004-10-01,152726
P_3_2,male,2005-01-01,153356
P_3_2,male,2005-04-01,151404
P_3_2,male,2005-07-01,151083
P_3_2,male,2005-10-01,153913
P_3_2,male,2006-01-01,155012
P_3_2,male,2006-04-01,153695
P_3_2,male,2006-07-01,154054
P_3_2,male,2006-10-01,157129
P_3_2,male,2007-01-01,159057
P_3_2,male,2007-04-01,158015
P_3_2,male,2007-07-01,156865
P_3_2,male,2007-10-01,157850
P_3_2,male,2008-01-01,159370
P_3_2,male,2008-04-01,158484
P_3_2,male,2008-07-01,157507
P_3_2,male,2008-10-01,158944
P_3_2,male,2009-01-01,159980
P_3_2,male,2009-04-01,158312
P_3_2,male,2009-07-01,155976
P_3_2,male,2009-10-01,155573
P_3_2,male,2010-01-01,156114.96507
P_3_2,male,2010-04-01,158376.73092
P_3_2,male,2010-07-01,156614.23818
P_3_2,male,2010-10-01,157878.35082
P_3_2,male,2011-01-01,162465.69989
P_3_2,male,2011-04-01,162197.13541
P_3_2,male,2011-07-01,161433.00166
P_3_2,male,2011-10-01,162441.01082
P_3_2,male,2012-01-01,162551.22129
P_3_2,male,2012-04-01,162937.13129
P_3_2,male,2012-07-01,163307.6863
P_3_2,male,2012-10-01,165129.55403
P_3_2,male,2013-01-01,165653.8973
P_3_2,male,2013-04-01,165464.02387
P_3_2,male,2013-07-01,163872.08888
P_3_2,male,2013-10-01,166148.67233
P_3_2,male,2014-01-01,166178.56631
P_3_2,male,2014-04-01,167850.32984
P_3_2,male,2014-07-01,166410.18849
P_3_2,male,2014-10-01,169018.797
P_3_2,male,2015-01-01,170788.61745
P_3_2,male,2015-04-01,170204.47248
P_3_2,male,2015-07-01,168300.90603
P_3_2,male,2015-10-01,170983.97155
P_3_2,male,2016-01-01,169868.72654
P_3_2,male,2016-04-01,170449.08578
P_3_2,male,2016-07-01,172042.02281
P_3_2,male,2016-10-01,175996.87327
P_3_2,male,2017-01-01,174263.28438
P_3_2,male,2017-04-01,177278.55282
P_3_2,male,2017-07-01,175961.08773
P_3_2,male,2017-10-01,178547.12402
P_3_2,male,2018-01-01,180405.11696
P_3_2,male,2018-04-01,179775.03812
P_3_2,male,2018-07-01,177047.74161
P_3_2,male,2018-10-01,179828.94776
P_3_2,male,2019-01-01,180178.18812
P_3_2,male,2019-04-01,180211.28015
P_3_2,male,2019-07-01,176645.18511
P_3_2,male,2019-10-01,180137.95281
P_3_2,male,2020-01-01,182852.52107
P_3_2,male,2020-04-01,177791.91957
P_3_2,male,2020-07-01,176240.43856
P_3_2,male,2020-10-01,179589.9688
P_3_2,male,2021-01-01,178994.96942
P_3_2,male,2021-04-01,176310.42786
P_3_2,male,2021-07-01,175378.07665
P_3_2,male,2021-10-01,180120.22492
P_3_2,male,2022-01-01,181267.56668
P_3_2,male,2022-04-01,180473.87449
P_3_2,male,2022-07-01,179999.47923
P_3_2,male,2022-10-01,183537.20885
P_3_2,male,2023-01-01,187106.82646
P_3_2,male,2023-04-01,186862.84803
P_3_2,male,2023-07-01,183881.75264
P_3_2,male,2023-10-01,187197.50506
P_3_2,male,2024-01-01,187795.80712
P_3_2,male,2024-04-01,189497.46489
P_3_2,male,2024-07-01,190169.25548
P_3_2,male,2024-10-01,193725.25964
P_3_2,male,2025-01-01,193096.13182
P_3_2,male,2025-04-01,192396.8912
P_3_2,male,2025-07-01,190714.23934
P_3_2,male,2025-10-01,193830.28948
P_3_2,total,1991-04-01,218120
P_3_2,total,1991-07-01,215685
P_3_2,total,1991-10-01,213592
P_3_2,total,1992-01-01,214151
P_3_2,total,1992-04-01,214743
P_3_2,total,1992-07-01,212993
P_3_2,total,1992-10-01,210719
P_3_2,total,1993-01-01,212574
P_3_2,total,1993-04-01,213603
P_3_2,total,1993-07-01,210705
P_3_2,total,1993-10-01,209550
P_3_2,total,1994-01-01,208843
P_3_2,total,1994-04-01,205396
P_3_2,total,1994-07-01,204563
P_3_2,total,1994-10-01,206274
P_3_2,total,1995-01-01,207837
P_3_2,total,1995-04-01,208684
P_3_2,total,1995-07-01,208663
P_3_2,total,1995-10-01,209111
P_3_2,total,1996-01-01,208762
P_3_2,total,1996-04-01,208093
P_3_2,total,1996-07-01,206661
P_3_2,total,1996-10-01,205546
P_3_2,total,1997-01-01,205914
P_3_2,total,1997-04-01,205850
P_3_2,total,1997-07-01,203392
P_3_2,total,1997-10-01,202078
P_3_2,total,1998-01-01,203013
P_3_2,total,1998-04-01,203135
P_3_2,total,1998-07-01,203413
P_3_2,total,1998-10-01,203990
P_3_2,total,1999-01-01,205536
P_3_2,total,1999-04-01,207070
P_3_2,total,1999-07-01,209588
P_3_2,total,1999-10-01,213087
P_3_2,total,2000-01-01,216089
P_3_2,total,2000-04-01,217084
P_3_2,total,2000-07-01,217250
P_3_2,total,2000-10-01,220479
P_3_2,total,2001-01-01,223369
P_3_2,total,2001-04-01,222770
P_3_2,total,2001-07-01,222661
P_3_2,total,2001-10-01,224432
P_3_2,total,2002-01-01,222287
P_3_2,total,2002-04-01,218948
P_3_2,total,2002-07-01,219850
P_3_2,total,2002-10-01,220063
P_3_2,total,2003-01-01,218444
P_3_2,total,2003-04-01,216453
P_3_2,total,2003-07-01,215963
P_3_2,total,2003-10-01,216399
P_3_2,total,2004-01-01,217659
P_3_2,total,2004-04-01,217075
P_3_2,total,2004-07-01,215269
P_3_2,total,2004-10-01,216777
P_3_2,total,2005-01-01,217620
P_3_2,total,2005-04-01,215320
P_3_2,total,2005-07-01,214554
P_3_2,total,2005-10-01,216880
P_3_2,total,2006-01-01,218208
P_3_2,total,2006-04-01,217149
P_3_2,total,2006-07-01,217019
P_3_2,total,2006-10-01,219955
P_3_2,total,2007-01-01,221741
P_3_2,total,2007-04-01,220345
P_3_2,total,2007-07-01,219556
P_3_2,total,2007-10-01,221211
P_3_2,total,2008-01-01,223178
P_3_2,total,2008-04-01,222981
P_3_2,total,2008-07-01,222978
P_3_2,total,2008-10-01,224704
P_3_2,total,2009-01-01,225188
P_3_2,total,2009-04-01,222304
P_3_2,total,2009-07-01,218708
P_3_2,total,2009-10-01,217496
P_3_2,total,2010-01-01,217257.21915
P_3_2,total,2010-04-01,219171.57933
P_3_2,total,2010-07-01,217373.08861
P_3_2,total,2010-10-01,218893.32961
P_3_2,total,2011-01-01,224702.14637
P_3_2,total,2011-04-01,224692.18086
P_3_2,total,2011-07-01,223030.46402
P_3_2,total,2011-10-01,225036.06605
P_3_2,total,2012-01-01,224526.22349
P_3_2,total,2012-04-01,224258.41142
P_3_2,total,2012-07-01,225258.02088
P_3_2,total,2012-10-01,226959.22485
P_3_2,total,2013-01-01,227734.75008
P_3_2,total,2013-04-01,227440.88014
P_3_2,total,2013-07-01,225832.12784
P_3_2,total,2013-10-01,228314.65088
P_3_2,total,2014-01-01,228570.67409
P_3_2,total,2014-04-01,231206.49212
P_3_2,total,2014-07-01,229467.91627
P_3_2,total,2014-10-01,233248.41256
P_3_2,total,2015-01-01,234859.68153
P_3_2,total,2015-04-01,233687.87263
P_3_2,total,2015-07-01,230581.73923
P_3_2,total,2015-10-01,233893.05239
P_3_2,total,2016-01-01,233541.38553
P_3_2,total,2016-04-01,232533.56978
P_3_2,total,2016-07-01,233621.82064
P_3_2,total,2016-10-01,238554.89138
P_3_2,total,2017-01-01,236910.00419
P_3_2,total,2017-04-01,239096.93055
P_3_2,total,2017-07-01,236652.98102
P_3_2,total,2017-10-01,240124.28873
P_3_2,total,2018-01-01,243364.97225
P_3_2,total,2018-04-01,242245.82386
P_3_2,total,2018-07-01,240137.73543
P_3_2,total,2018-10-01,242577.79701
P_3_2,total,2019-01-01,243692.18894
P_3_2,total,2019-04-01,244829.48215
P_3_2,total,2019-07-01,241574.9442
P_3_2,total,2019-10-01,245644.01223
P_3_2,total,2020-01-01,248526.29043
P_3_2,total,2020-04-01,241271.57422
P_3_2,total,2020-07-01,238903.17161
P_3_2,total,2020-10-01,243335.79886
P_3_2,total,2021-01-01,241289.8772
P_3_2,total,2021-04-01,236721.60499
P_3_2,total,2021-07-01,236213.74155
P_3_2,total,2021-10-01,242175.27502
P_3_2,total,2022-01-01,242137.7557
P_3_2,total,2022-04-01,240768.2221
P_3_2,total,2022-07-01,239961.73088
P_3_2,total,2022-10-01,244863.01944
P_3_2,total,2023-01-01,249520.70559
P_3_2,total,2023-04-01,248970.28619
P_3_2,total,2023-07-01,245274.77627
P_3_2,total,2023-10-01,250125.76831
P_3_2,total,2024-01-01,250854.90351
P_3_2,total,2024-04-01,251888.40784
P_3_2,total,2024-07-01,252027.23735
P_3_2,total,2024-10-01,257497.7445
P_3_2,total,2025-01-01,258130.98551
P_3_2,total,2025-04-01,257197.93637
P_3_2,total,2025-07-01,255467.8638
P_3_2,total,2025-10-01,258932.27072
P_3_3,female,1991-04-01,160094
P_3_3,female,1991-07-01,160958
P_3_3,female,1991-10-01,158645
P_3_3,female,1992-01-01,156432
P_3_3,female,1992-04-01,157884
P_3_3,female,1992-07-01,159379
P_3_3,female,1992-10-01,155433
P_3_3,female,1993-01-01,152498
P_3_3,female,1993-04-01,156006
P_3_3,female,1993-07-01,156205
P_3_3,female,1993-10-01,152099
P_3_3,female,1994-01-01,149949
P_3_3,female,1994-04-01,152538
P_3_3,female,1994-07-01,155552
P_3_3,female,1994-10-01,153612
P_3_3,female,1995-01-01,155777
P_3_3,female,1995-04-01,160739
P_3_3,female,1995-07-01,159883
P_3_3,female,1995-10-01,156334
P_3_3,female,1996-01-01,152340
P_3_3,female,1996-04-01,155309
P_3_3,female,1996-07-01,155520
P_3_3,female,1996-10-01,150630
P_3_3,female,1997-01-01,149465
P_3_3,female,1997-04-01,150813
P_3_3,female,1997-07-01,153627
P_3_3,female,1997-10-01,155147
P_3_3,female,1998-01-01,156107
P_3_3,female,1998-04-01,157076
P_3_3,female,1998-07-01,158691
P_3_3,female,1998-10-01,160396
P_3_3,female,1999-01-01,159574
P_3_3,female,1999-04-01,156695
P_3_3,female,1999-07-01,155979
P_3_3,female,1999-10-01,155450
P_3_3,female,2000-01-01,153363
P_3_3,female,2000-04-01,153933
P_3_3,female,2000-07-01,154618
P_3_3,female,2000-10-01,153774
P_3_3,female,2001-01-01,153675
P_3_3,female,2001-04-01,154990
P_3_3,female,2001-07-01,157262
P_3_3,female,2001-10-01,155674
P_3_3,female,2002-01-01,152572
P_3_3,female,2002-04-01,153075
P_3_3,female,2002-07-01,153048
P_3_3,female,2002-10-01,148850
P_3_3,female,2003-01-01,144962
P_3_3,female,2003-04-01,144302
P_3_3,female,2003-07-01,144998
P_3_3,female,2003-10-01,144068
P_3_3,female,2004-01-01,144237
P_3_3,female,2004-04-01,146833
P_3_3,female,2004-07-01,146503
P_3_3,female,2004-10-01,144820
P_3_3,female,2005-01-01,146177
P_3_3,female,2005-04-01,146950
P_3_3,female,2005-07-01,147787
P_3_3,female,2005-10-01,149971
P_3_3,female,2006-01-01,151997
P_3_3,female,2006-04-01,153620
P_3_3,female,2006-07-01,152114
P_3_3,female,2006-10-01,148196
P_3_3,female,2007-01-01,145623
P_3_3,female,2007-04-01,148482
P_3_3,female,2007-07-01,153169
P_3_3,female,2007-10-01,154168
P_3_3,female,2008-01-01,153343
P_3_3,female,2008-04-01,155462
P_3_3,female,2008-07-01,156299
P_3_3,female,2008-10-01,153407
P_3_3,female,2009-01-01,150609
P_3_3,female,2009-04-01,149297
P_3_3,female,2009-07-01,149553
P_3_3,female,2009-10-01,148890
P_3_3,female,2010-01-01,147345.08979
P_3_3,female,2010-04-01,146160.31833
P_3_3,female,2010-07-01,145151.18176
P_3_3,female,2010-10-01,143378.10562
P_3_3,female,2011-01-01,141875.64068
P_3_3,female,2011-04-01,143149.64845
P_3_3,female,2011-07-01,141462.53455
P_3_3,female,2011-10-01,138907.99135
P_3_3,female,2012-01-01,135846.41629
P_3_3,female,2012-04-01,136144.11642
P_3_3,female,2012-07-01,138192.68018
P_3_3,female,2012-10-01,135177.11449
P_3_3,female,2013-01-01,132877.53143
P_3_3,female,2013-04-01,131304.32632
P_3_3,female,2013-07-01,133750.42836
P_3_3,female,2013-10-01,134664.16229
P_3_3,female,2014-01-01,132852.57232
P_3_3,female,2014-04-01,136616.0087
P_3_3,female,2014-07-01,137566.51627
P_3_3,female,2014-10-01,139030.66256
P_3_3,female,2015-01-01,136575.18662
P_3_3,female,2015-04-01,136411.91869
P_3_3,female,2015-07-01,137385.79446
P_3_3,female,2015-10-01,139041.18615
P_3_3,female,2016-01-01,137737.17476
P_3_3,female,2016-04-01,135744.91887
P_3_3,female,2016-07-01,136892.23135
P_3_3,female,2016-10-01,136109.03902
P_3_3,female,2017-01-01,132284.97532
P_3_3,female,2017-04-01,131596.83374
P_3_3,female,2017-07-01,133387.85728
P_3_3,female,2017-10-01,134261.06092
P_3_3,female,2018-01-01,135993.99105
P_3_3,female,2018-04-01,136750.7391
P_3_3,female,2018-07-01,139975.66979
P_3_3,female,2018-10-01,137116.12604
P_3_3,female,2019-01-01,134105.34272
P_3_3,female,2019-04-01,136773.63618
P_3_3,female,2019-07-01,139800.34772
P_3_3,female,2019-10-01,139378.79552
P_3_3,female,2020-01-01,134911.69283000001
P_3_3,female,2020-04-01,124256.41443
P_3_3,female,2020-07-01,121645.3392
P_3_3,female,2020-10-01,120550.5801
